blogid,weekly view,2021 post num,5years post num,보석십자수,미니어처,펀치니들,3d펜,3d프린터,가죽공예,가방만들기,양모펠트,프랑스자수,스크래치북,LED조명,무드등,칼림바,오르골,발난로,우산,캡슐세제,전자저울,산소포화도측정기,소음측정기,거리측정기,온습도계,적외선온도계,높이측정기,타이머,유수분측정기,아두이노,라즈베리파이,마이크로비트,휴대용선풍기,스피커,디퓨저,기저귀,파우치,운동화,청소세제,로봇청소기,전동칫솔,수납박스,청소포,에어프라이어,거북목베개,컵홀더,공기청정기,진공청소기,자외선차단제,섬유유연제,가습기,마우스패드
ss_jj_,135.6,150,186,31.454448738136282,39.75310982743378,37.843746144454485,31.264492732111936,26.82262441303392,27.827634443120058,28.911436641825482,39.12493848559941,38.20156795742087,38.996772810322604,35.65311859565049,41.46752877150804,29.969769347144727,30.27181975842649,24.526271242717062,43.11584358807719,30.909825460017117,40.74775380562211,42.42730444240967,41.67915141526891,42.22109926538418,41.36642615073084,40.594050897012735,,41.193951831064105,43.444826439610594,33.036431744919,34.303800318759,32.65786580978754,35.86753892586328,35.088897182485425,37.12895328283953,41.58126891328859,35.31713227096854,34.15529980684387,33.99265488809394,32.336136709228924,29.156108293994315,32.52946462066409,33.61566732354264,38.14938619678806,29.151245104306263,41.993840461762694,33.767889440545396,32.70280226272657,35.3455905926276,37.35691710799569,33.03094816251116,34.37133195554374
ariel106,239.8,150,153,30.683475238230518,39.36180115868146,36.811933871126165,31.769893012015547,26.997828083935538,26.925404723051727,28.041714769479288,38.59554158935803,37.49336521493324,38.42322570625238,36.781331086697016,41.3582154922454,29.494428742888473,29.779356217507825,24.531325603413837,43.19335074483216,30.247014966903514,39.91966524271477,43.03468109157476,40.974328753386196,42.05353023380859,41.43367824798326,40.122543179045664,,40.60086126097594,43.13645266784437,34.33677288338569,34.45744769943272,32.783375097461644,36.49850487312118,34.97318761806938,37.25034423594619,42.2934541841775,49.3275590187728,49.3275590187728,41.515327158953546,31.068466831217382,29.36542761705463,33.27065423351171,49.3275590187728,37.76882286392002,41.515327158953546,41.95522009986074,33.25406415311978,31.40450389948823,36.38285510668211,37.403869879034204,33.52482823149793,49.3275590187728
yeomi_snap,957.8,330,1535,29.687216872848936,39.70947728518884,32.46281468712399,31.793015322001256,25.706502237349454,30.347532683226067,32.007188989099504,32.46281468712399,32.46281468712399,38.400006617328465,35.636803013080495,43.56304830554505,28.73315310710826,28.73315310710826,18.32091492313022,43.31511635235126,34.985755136129974,31.85243896503321,41.61811613992159,41.10976365656483,31.8524389650332,31.85243896503321,31.85243896503321,,31.85243896503321,42.55754154644568,32.42985531244007,34.15140074657438,32.826384708778505,40.57824865571487,29.807733464484663,37.74957286974213,42.43509634639975,36.597551058313925,37.74957286974213,34.27006400709137,31.41571477662316,18.41410092263008,33.029412453315175,34.985755136129974,38.49914548192322,33.143502489110105,42.329561016619984,36.49249308064519,36.49249308064519,38.903080758319405,37.96345441989126,37.14544578007708,36.10606062550285
k_hago,51.4,60,157,31.454448738136016,39.75310982743361,37.84374614445452,31.264492732111922,26.822624413033772,27.82763444311978,28.911436641825098,39.12493848559925,38.2015679574209,38.99677281032246,35.653118595650476,41.46752877150801,29.969769347144283,30.27181975842616,24.526271242717094,43.11584358807719,30.909825460017302,40.74775380562196,42.42730444240959,41.679151415268855,42.221099265384126,41.36642615073077,40.59405089701264,,41.193951831063984,43.44482643961063,33.03643174491891,34.30380031875907,32.657865809787474,35.8675389258628,35.08889718248523,37.1289532828391,41.58126891328866,35.317132270968614,34.155299806844866,33.992654888093405,32.33613670922864,29.15610829399413,32.529464620663674,33.61566732354232,38.14938619678745,29.151245104307126,41.993840461762694,33.767889440544984,32.70280226272607,35.34559059262706,37.35691710799547,33.030948162512125,34.371331955543354
bangs1120,2771.0,210,683,30.200440032818026,40.17071069549762,37.64168885472884,31.69976286316002,40.14006926656853,29.41866274665302,29.41866274665302,38.375363289824804,37.93497982256506,39.01622472586841,37.13172462952877,41.53147699795144,33.01265885442561,33.01265885442561,25.374584086258277,44.23584350980201,30.553870359072427,48.35528596071315,44.17531580509842,48.35528596071315,44.276040192622496,48.35528596071313,48.35528596071315,,48.35528596071315,44.32927726635092,33.71657090458309,35.08820519782676,33.27916612515695,35.51613800109466,35.53633896212612,39.22488366220402,38.284454743091416,35.537226201676944,34.31482860862872,36.83083593597159,26.50316261834823,31.3156074297304,38.51295776387532,41.67774117828375,36.30340759735609,31.01363991567977,43.02037457827086,26.50316261834823,31.414824221309136,35.43940302182623,41.658819456362544,42.13821540697347,35.246463603261645
zzgfkgpf,80.6,90,502,31.499675635073405,39.30014860940206,37.63430712994727,31.479523663068207,17.79072718462782,27.758168663473896,28.944881206377623,39.2418780552081,38.31745334915583,39.34298628559456,35.55091553361883,41.52937798024279,29.947885210266318,30.343958846610885,24.726345439427234,42.282014745451185,18.66230004157898,40.149514469218076,42.8031437298703,40.69255200253471,41.89639598078284,41.49405489845198,40.77893648528014,,41.14516454476665,43.07194959225225,32.73562835455312,34.21282587015317,31.976166441136378,16.257833601767363,35.026341949868964,38.07823463452871,38.091441046518895,24.9247259655908,32.05872474655378,15.706665952593475,15.706665952593475,28.490924379692167,31.723912645988932,33.373756675430805,36.898735095268655,29.871143411203327,41.698547198001144,31.773777055899895,15.706665952593475,36.27205881337568,21.13853377155308,21.138533771553085,35.69782906407587
hana4043,103.2,120,105,31.322800356927253,40.195797005189725,37.7096674635256,31.770610694868587,26.10401782337996,27.86003514104785,28.77472204248912,39.65432734638377,38.29014903441907,39.4021034875654,35.875733547379056,41.76689675353244,29.74322920053254,30.097684221202577,24.448073718506876,42.678461323529305,32.2034093920012,41.71779974794838,43.398873151728885,42.07505018129396,42.627070119469806,42.61187228084583,41.90942894127976,,42.29480102941976,43.78947159797609,31.558307867569013,34.11386850304581,32.34357530219036,36.04452094891666,35.028744226743015,37.42655669754688,41.09816838842414,34.97136487034899,33.30635421589987,38.263352021954354,32.140113606918845,28.198620776673746,32.2034093920012,32.2034093920012,38.26335202195435,28.801278052949336,42.439515724049485,32.932124129757106,31.587740597885738,34.769243845126454,36.77216129606168,32.295934736008405,32.2034093920012
dr-bang,2312.8,210,444,32.10602288552236,38.974506779815265,37.974685888676134,31.235075130865958,37.87134770536119,27.228527059417864,28.79543674739857,40.18125617360989,38.800625209202195,38.72471423871711,35.895026137440226,41.88997086470017,30.76639409200867,31.07463632055282,25.578594091704396,44.46044465749799,45.01268734628449,40.31003298937224,42.375529957402684,40.68690275753103,42.67994119429509,41.479904084745975,40.47907093331953,,40.79123001707911,42.97236870777931,35.39927926347916,34.69438554089222,32.80552177881141,35.11314014981483,32.902901326542775,37.065777241295386,51.49333553847609,35.38688521998339,43.33809971363121,35.45853673975498,31.38535202790419,53.48304213444101,33.225853770913396,34.98436022782189,44.53129941288505,31.14759926865821,42.58906261179409,31.00225313338573,42.24264763391338,40.25982965933872,36.979257219517294,37.601167345444345,34.438329125750734
ljeoke0727,694.0,90,777,29.878608364955994,39.824335073609504,37.50189100305026,31.534441967909036,27.896249687122236,28.60331244030048,28.60331244030048,38.364176890465195,37.789529834585636,38.990592459450134,36.80590946612014,41.08692654008415,32.097699471592,32.097699471592,24.605944882535255,43.2705969980562,31.324226112997575,40.58462346898486,42.94084103686245,41.55340711890259,42.187970072791806,41.45757472642948,40.642899668419716,,41.262499804171156,43.68626310176283,33.282930781389865,34.85735347197679,33.3450517531827,37.84857743994597,35.15660033405123,35.50583331051953,42.26809615499467,35.50583331051953,35.50583331051953,34.15524585063397,32.70682468182674,29.205379770419356,33.4983310346481,34.73519366287328,38.7152056397651,32.097699471592,42.2965732698312,34.12391020722222,33.435144227845036,35.50583331051953,38.3247022951571,42.18721633650034,35.50583331051953
4lovelyannie,1025.0,210,364,30.842776298049714,39.859125839933654,38.65586044628309,30.996302801435856,28.87523749940528,24.1287500239333,27.750394409699155,39.81522433227657,38.94361012075522,39.48876305364071,36.19784392055272,41.250185509031596,36.55326450348278,36.5532645034828,25.23237735269542,43.791543523009075,39.688251049217264,41.5241460666378,43.19321944658319,41.630578717950314,43.19836067179472,42.25682686715579,41.682209589222154,,41.81247132305649,43.27801001514801,34.7144603736836,34.67643911086194,32.78286961424213,35.3336307546132,26.51903503193849,30.76415628051495,41.517166516543924,35.54769426979706,34.55875582496558,47.15666911370869,33.26095474378675,32.362862982141166,39.688251049217264,39.688251049217264,47.15666911370868,26.51903503193849,42.311711924051366,33.53579050086224,33.77716366713516,35.995552465915104,38.38882014513884,32.89717766998587,39.68825104921726
shdmdgk,820.2,480,1808,33.488108730668486,31.14875085929481,31.148750859294832,31.503091649511486,23.690337735137007,27.23770638397896,27.23770638397896,31.148750859294832,31.148750859294832,31.148750859294832,35.426214978154114,32.32015028816721,29.750693598443046,29.750693598443046,18.902517498247818,32.01789831399568,28.74334916452552,40.7277946425132,42.6888915186356,41.638068610353194,42.02555827504592,41.65363824991052,40.8309667825055,,41.355890282086776,43.19392984479653,23.382566867309407,33.64300616627704,31.512238524801262,36.97472860028065,30.75398831115044,28.087189407582123,41.99242795470341,30.27507138208712,34.64106447719374,28.977399452180364,25.55515568964624,26.44439676035687,32.11138918907038,33.670878920949704,34.92115137140861,29.090885022112886,41.46415586933901,28.076663846340377,25.55515568964624,36.08218830953353,41.38688008569329,38.57173620455531,32.01789831399569
ckn3535,552.6,0,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tlstnqls0719,275.0,60,237,31.131183429607365,39.18035749752626,37.279243638141224,31.839743332890194,25.350998622386943,27.929962261030575,28.68560667725903,38.797437004652735,37.73059902715196,38.63869284820584,35.53463445445982,41.67962538860191,37.149818916983016,37.149818916983016,31.47337794839778,41.40912848582127,31.614550504283017,40.60856513042475,43.02860654102492,41.15241523585453,42.14086981291979,41.61806378753049,40.949519012760554,,41.45172358868353,43.70319533233536,32.35341310124839,33.585369341122004,31.49697807223575,37.50885541588632,51.20650715584146,37.586836624382755,42.161562828732485,50.04296538519712,50.04296538519712,37.56368340495339,31.795997065158833,31.633461557434984,31.614550504283017,31.614550504283017,37.56368340495338,42.11743133650672,40.54787545376054,33.48742270083626,31.121608461567565,36.500886706129215,36.4675901486925,42.11743133650672,40.82875794474006
spaceboygirl,1662.2,210,710,31.749405597557217,39.70875861597397,37.60335301520614,31.595478873713922,25.973171572633664,28.295683113434325,29.080858608368267,39.0857299765115,38.19082453356187,39.520479297964506,35.1418170867109,41.866139937017145,29.5941301275047,30.134589285600928,23.919892070753516,42.09949016385183,29.343176404859573,41.15875067269464,43.242156702413695,41.425229726140316,42.47495208244227,42.067305582973205,41.07184404968548,,41.7354156705095,43.83501663843409,32.943107196341934,33.65318646293855,31.547446879283815,36.348806696302454,35.49840484096181,37.79649850666877,42.46630499371166,37.170535965353636,40.04129217712863,34.864888824483415,31.566124154363987,27.3183414460954,29.343176404859573,29.343176404859573,34.86488882448341,33.699769006775774,41.47797336221828,33.172025201084416,31.131461207073915,36.80166478728251,36.350259148633256,33.699769006775774,34.692234290994094
eunshilys,2115.2,1020,2214,38.38976743747785,36.59351820983936,34.90848913907041,31.799838267780952,29.560897714849258,24.862174785941452,36.15424683904655,34.90848913907041,34.90848913907041,36.59351820983938,30.222256782195156,42.02573057366714,33.1917217530718,33.19172175307182,25.75007543045707,41.38352944580447,41.75907257224,33.56330498772514,42.594086001205966,33.56330498772514,43.217349810871205,42.594086001205966,38.07869549446555,,38.07869549446555,43.21774150880977,33.30975986104547,30.22225678219515,33.77657062840413,34.43546514881456,27.325115617865784,32.043429932373925,41.09909633749804,26.35376469949361,32.41338164595872,33.724368557927235,34.22630046214999,31.736037186252574,35.08520002415055,38.15463614541148,33.75768731175312,29.79819216251811,41.38352944580446,34.57022199073997,40.25826510152291,34.632547576826255,35.145496638729846,33.4848410747884,34.082799103624296
foxmeetcat,16.8,30,436,31.454448738135923,39.75310982743375,37.84374614445427,31.264492732112004,26.82262441303355,27.82763444311971,28.91143664182509,39.12493848559927,38.20156795742065,38.996772810322575,35.65311859565033,41.46752877150765,29.969769347144325,30.27181975842605,24.52627124271691,43.115843588076764,30.909825460016904,40.74775380562203,42.427304442409756,41.67915141526903,42.221099265384304,41.36642615073097,40.59405089701285,,41.19395183106396,43.444826439610814,33.036431744919064,34.30380031875878,32.657865809787424,35.86753892586284,35.08889718248508,37.12895328283904,41.58126891328825,35.31713227096812,34.15529980684421,33.992654888093526,32.33613670922859,29.156108293993956,32.529464620663695,33.61566732354226,38.14938619678754,29.15124510430655,41.99384046176226,33.767889440545005,32.70280226272621,35.345590592627154,37.356917107995315,33.03094816251146,34.3713319555433
rkdud159258,120.8,120,688,29.79875743765302,39.76745361686504,37.14709767995041,30.565458935780352,26.888805649785414,26.50088809393292,26.50088809393292,38.14030107149812,37.59960702814932,38.997536070025525,35.44972774750138,40.88958841931075,29.73842779729513,29.73842779729513,24.529697279838405,42.99720875701792,31.544631375769743,40.293214193564694,42.1983120073829,41.638752725080685,41.777576302299344,40.78919979175369,39.76393145805495,,40.59819378075193,43.44217665418451,32.5602461849275,34.21868345951953,32.606543392925516,35.71196688767807,35.64503769131031,35.334517458577224,42.30016380755319,32.135414668828446,32.13541466882844,26.548763363199814,31.130365125438946,28.095411384527377,32.63457485197795,34.686037658817,37.842762673761136,30.271918239966283,41.90825848249713,35.71196688767807,31.130365125438946,33.05346862907626,37.10371037232114,27.818639137445967,36.135334821335675
naspire,1641.2,180,974,8.652666640765192,39.53225760849624,36.61993714834372,34.263127687257544,12.878347655751895,23.26280460296188,23.26280460296188,37.75858187675864,37.12487617939259,38.69490776458097,35.035227526410196,28.01292140937485,24.3974217287748,24.3974217287748,16.990187810636826,43.860231581865854,29.92094848794547,19.463276277742427,16.48975231282895,41.38044793561199,33.083751021733185,33.031627823695544,30.45644448629505,,30.45644448629505,42.88580018966352,32.89185003816155,34.24834064169788,33.59891886403048,30.592790959416195,27.642669151397985,34.14863382335066,42.08154290768324,35.158383797462406,18.91313735093034,28.685315553301564,32.07159053748008,17.076605308860433,32.95796254293688,33.85938886386205,38.62458001359423,27.05353188812096,34.083233657534564,33.3771423165537,13.66617947230126,23.15158770548514,37.09978932333596,26.9195512455653,34.43866119900559
cje1990,179.4,300,917,33.5292120513467,40.553343469442744,38.023076811652984,32.13639404109704,27.177311012196345,34.07631917746956,34.07631917746956,38.92239211572571,38.315889486022044,39.66778360413388,35.531874737065294,54.275243754772525,34.197234590865705,34.197234590865705,27.211851740950173,39.77862256168395,26.689527728069297,41.080254750386736,43.297584839939624,41.8724232842035,42.61129922398291,41.645499687235315,41.208586066823514,,41.76998489696434,43.85683480245417,29.05019851135764,33.83423754961886,32.36291320934633,46.20750439510713,44.27309592193288,43.100851808142735,42.058583015429235,28.52723186676706,31.9867290732958,33.994467005919134,30.915198717245932,27.350259872496103,33.47750169475102,32.85218790580288,39.77719925766622,29.610684537287167,42.511996833887096,15.64982569432624,27.951070123775622,35.356661917180595,34.42790341503675,40.82590467656933,39.77862256168396
yunyoung042904,204.2,240,711,23.58687391924672,40.17052597811685,36.65147866155071,31.50859179408117,34.09125711451172,28.386262932409963,28.386262932409963,37.845508765627564,37.35623057155158,39.12415746603235,37.43758302887067,38.181133795203046,35.42594592966857,35.42594592966857,24.57700776979698,43.58056093631685,28.105089908713158,40.42197124550629,42.768052117423956,41.38114976069111,42.211478919453405,41.28235573731961,40.49096861014446,,41.24933119505876,43.633670945327715,33.439376195776816,34.67718705094772,33.32078401992,38.231570103423934,35.693066793650424,38.08217644025596,42.4167692851298,36.08671677738384,38.08217644025596,23.65395786051322,29.805324352328626,28.78763170534985,32.04938906286798,33.42126362473636,38.01203916263043,33.02755833913043,42.570428809877455,35.95669084414403,29.805324352328626,38.08217644025596,37.603587215914395,45.24836812022837,35.9465640408061
flostars,240.4,330,2138,31.169223526321655,50.57856959479244,50.57856959479248,31.624866006825993,30.56892026313331,30.39010871314589,32.05044921458475,50.57856959479248,50.57856959479248,50.57856959479248,35.93121342483493,48.55405051791327,28.214513361459783,26.18355901428796,22.182747397299764,42.96934648403197,33.978013439482304,40.54915523558846,42.29171731483273,41.637676309618946,41.343797014470645,41.57572114411928,40.88132683252944,,41.133073085999285,42.9218614589912,32.86260924592429,34.30130963159756,32.696403679915775,47.41137144784177,31.57584743967331,36.681689994977944,37.75841172864087,34.94894276299643,30.72215046278972,34.0793061377839,28.003702302696205,22.295575904857564,39.83483470572524,37.86872705664627,40.4212071717569,32.66313757416441,41.8749436794072,34.163143392267855,35.58220555869759,34.912755428451234,38.42032989155705,41.62944218574346,34.183864534828956
jiji1135,1461.2,240,2763,30.907253174346035,40.71529410496775,40.715294104967775,31.815351518940087,26.339569631929017,27.05694221183032,27.564311059586636,40.715294104967775,40.715294104967775,40.715294104967775,35.30431256422969,43.67460241479539,14.755987513280626,22.98799366477305,24.783968649038734,48.97403166283147,34.624627442935925,40.093344201245934,41.99551457490661,41.40557505658994,41.346919140008794,41.17630479384815,40.09493949502374,,40.55194687170618,43.12176827396226,32.980894506449225,35.7655758316067,35.7655758316067,36.06569237795396,35.115761089921406,35.06545147312633,48.38827436519764,34.52558623327011,20.60298698226402,27.629450239605333,32.71675755709438,38.101754679020445,38.65389312348388,37.73060893580868,35.95332604979932,22.093432179274085,48.97403166283146,33.86098765501759,36.63180431066501,34.50984345873935,37.3909600315295,49.53171093945421,34.55578434266644
ppband84,2241.8,480,1564,28.29761589783472,37.9505047218658,28.29761589783472,31.044322039470988,25.74695142699842,31.333539325066383,31.06370586399413,28.29761589783472,28.29761589783472,36.620511654871336,34.59163793564361,41.06996851296284,17.5807352861039,17.5807352861039,23.354377531684182,42.30564097099964,29.38687084454976,40.8806098754597,42.037397444186254,41.99999893666232,41.521510106481564,41.170734953979924,40.406180531876075,,40.88222409786483,42.92078545031876,32.05867737233162,33.973054604192804,32.485302614864395,37.53145393045937,34.97460796369661,41.77805243342184,41.40376731772703,36.012301803362725,31.34612473507635,34.23596090855082,33.79222143511011,27.176914935144822,32.163738814964354,33.58532567478852,37.7495619334544,30.35045748331928,31.346124735076355,34.35451349505735,34.35451349505735,31.15883694065416,36.18912196457392,32.9562978099755,35.0559666530513
dmsql636,165.4,240,1452,42.107251297483664,40.20496125694602,39.22384746619666,31.84198435407717,24.46707313147929,27.55707641711768,28.660888590328224,40.20408821130724,39.32811680264924,39.53346698523583,34.810539177571975,42.020575882690714,29.578128572250726,29.578128572250726,25.05863142000886,41.90103641624162,34.25401043394125,41.27000550788916,43.22927983312378,41.66461340625781,42.28660675373196,42.251829143322574,41.77259030672218,,41.934442049720154,43.46671166042847,32.37168481521284,33.52829620739963,31.432371039372086,36.35822270009264,40.769852896886135,36.96504159485286,36.339773379483866,39.00129390557678,34.79288531549905,40.69982912191717,28.676285509685076,25.186087588260808,34.25401043394125,33.26670774566774,40.69982912191716,30.71432265242632,40.570676984990705,28.676285509685076,28.676285509685076,35.89486968740388,34.160163217982564,32.54228188852549,34.28669260963661
lovelyar33,1063.6,210,216,32.91700732492428,32.761525111132784,32.761525111132805,32.353954029379544,28.591793595363868,27.229381975379102,28.598451444420522,32.761525111132805,32.761525111132805,32.761525111132805,27.14688150843459,42.33432510891561,29.877037179135055,29.84628343462115,24.74499436548801,37.17239842022375,24.19770146542742,40.71723671964919,42.96006139087842,41.076741263230254,42.189252968850916,42.00086448994848,41.498118202575235,,41.631350874327275,43.44988316260938,32.44516599788323,27.146881508434586,27.146881508434586,32.13459588724792,35.46117040703792,37.4830842740158,41.78578196295262,36.37675456458121,36.26815916621992,33.224429930822346,23.35930794668888,27.87312901010954,31.8992413161931,32.67875941830208,37.871894706969165,26.94175616520026,37.17239842022374,26.055230764350068,26.055230764350068,36.26815916621991,40.90988382780695,35.7170441057593,35.59081701580183
polaris_yh,314.0,300,3015,33.86729575825327,40.76027228542331,40.76027228542334,30.167010768981104,18.581803834619198,19.01740270172545,28.526104052588177,40.76027228542334,40.76027228542334,40.76027228542334,34.46157524165232,41.01924216754192,28.65529928903072,28.692107229692496,24.13285318702482,42.2243305388999,36.501332449585874,39.8922351083017,41.27928420794844,40.922197293254555,40.76923675860033,41.2968882129,40.088271845251555,,40.21852732575434,42.45382605699094,33.05341003976446,33.992692432479494,31.72033108551491,34.88159138586998,38.70575265022688,10.826232088979202,40.54167223113076,13.846453206489349,21.372247363978985,34.927348486275555,42.029523327583775,23.91096379189113,33.26695665686619,34.423862972213634,38.03862579887147,20.495603497484776,40.40667292533053,37.49177070927256,34.52837977896872,32.05837104596848,36.61348664147956,8.875794445825182,33.57118354726099
celia_amour,76.4,150,269,31.80509100383627,40.392096595655595,38.26456724297033,31.910844339039613,28.5897473205719,28.023000183220244,29.450082584821256,39.11928787284671,38.30918053219165,39.55553282975832,28.5897473205719,42.65571457026287,30.859185434418247,30.84142758532769,26.929213501903877,39.14812380212529,31.253130557565846,40.08803098865654,42.45538884876986,40.50211370217822,42.36163606114105,40.89742933697538,40.52296464597961,,40.62698350902608,43.251239274784545,32.1619173851409,28.58974732057189,28.58974732057189,35.77352216305626,34.954404355547254,37.26444993147713,41.59218116441702,35.97124955210185,34.99892063764057,33.84501830266211,31.795349177687502,29.06676513951722,32.68744162527642,34.07312671338665,37.85247722781955,29.660965742215172,39.14812380212528,33.734133352839976,32.428593780219636,35.85763996757591,37.95027180987263,33.845220979702695,35.67213126746002
leejh1897,801.0,90,224,19.789845262706947,38.74562450093031,36.032721844575974,30.899509551368883,38.01957061774037,21.14606138740109,21.14606138740109,36.85531984643363,36.55758798905456,38.20674796119808,36.48380629659559,32.03471271134476,30.665579509572332,31.18041351722059,25.48332934214666,43.93580092620543,38.01957061774037,40.693048813967486,42.25279592732002,41.44111042855997,42.204156895698915,41.1067804614491,40.19024856301937,,40.72268625586111,42.77764283996388,32.465691645708226,34.53568003734698,32.96665175589881,36.60800952588529,34.065244861089724,36.672166409156205,41.69885167233194,34.25164445074574,34.25164445074573,35.35382163504915,45.17398131862055,31.96159904877844,33.59996007811181,38.01957061774037,38.645453579434125,26.033962181356888,42.5374735536785,45.17398131862056,45.17398131862056,34.25164445074573,38.116563546449655,28.82705435644404,34.25164445074573
bojung421,138.6,120,182,31.585572407112217,38.980506851637266,37.513707132207465,31.399159496023696,25.510218970772193,27.61577716190811,28.647815762869417,39.18558190679826,38.151804525876905,38.66622448081143,35.78005501125378,41.48631388877203,29.815372844246372,30.106770929312816,24.502278772645536,43.03791451820805,30.540025598103927,35.84720721990194,44.146847727919685,35.84720721990194,44.174965262138834,35.84720721990193,35.84720721990194,,35.84720721990194,44.191720324770046,33.56348695584432,34.08229451022978,31.77058999405843,26.58010171749207,35.17383510032914,37.4803486782669,36.57915292872966,30.785944637067228,30.288117038372253,34.09367219388643,26.622386604337127,28.755425593809864,32.21797399191011,33.42446061237983,37.76094356307613,25.84732560680424,41.6989793548206,26.622386604337127,26.622386604337127,30.288117038372253,37.0338567036106,25.07226460927135,34.793967646416256
tjheh,126.0,630,5571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.203269123809875,,,,,
ilook2u,502.6,390,398,21.04507859265055,39.49147720880167,36.76389234756459,31.708695754623896,32.30018186685545,28.30729231333001,28.30729231333001,37.804790923529616,37.178133775066534,39.00576557718861,35.104629065050915,34.0666153652894,33.07216893662811,33.07216893662811,23.592726002205392,59.66839686647389,38.94860498819011,40.74074027067319,42.496338034688854,41.628375024514845,42.03841726959272,41.250465217227166,40.98400612025512,,41.29099396920445,43.214813003241176,43.57563591191774,34.239298371996604,33.29707497294205,36.85017240184428,38.38485639636397,45.50302350090428,41.73762419410063,36.22012823615857,35.329483970079416,33.94582558585274,36.50639728978313,23.712726109332475,32.895393942554335,34.321574064462474,38.12750231181126,29.79547885730991,43.549306168030924,38.643251983503255,38.643251983503255,36.325816321565604,37.411836741325274,34.213100585916116,59.6683968664739
sunbeeno1,1717.0,300,2764,46.525762386889866,39.26623894859752,25.825786997470868,32.83960854871199,35.79225494752303,27.68089609310401,32.48204029233189,35.553611443900806,38.7386804962063,37.768477950925316,47.64871213000051,40.102366955294414,36.469218200950216,36.469218200950216,23.862400552745726,40.39432625413038,25.944763275921623,40.50264422909906,42.67871572913929,41.52688182451178,41.790431776207924,41.22321629882344,40.67339909351154,,41.209985073048294,43.31383898097262,33.58704335629404,43.57182781204327,32.61428620236135,48.99872625019808,46.2700138535223,46.77852455426408,49.39054460596216,42.61759127405087,46.102519360285285,33.792931986803765,32.43077572566717,28.58388095174756,14.220495145102428,32.38371234478293,33.79293198680376,30.326748585941345,47.23044085193138,40.256271117087714,44.93193715792725,36.336262350366525,36.79295764822843,40.332664221363615,45.9909532153657
kanoc28,288.2,300,2382,31.45444873813631,39.75310982743393,37.843746144454606,31.264492732112046,26.82262441303357,27.827634443119834,28.911436641825357,39.124938485599515,38.20156795742097,38.996772810322746,35.653118595650625,41.46752877150808,29.969769347144656,30.27181975842623,24.52627124271713,43.11584358807722,30.909825460016645,40.74775380562228,42.42730444240989,41.67915141526915,42.22109926538442,41.36642615073107,40.59405089701294,,41.19395183106425,43.44482643961084,33.03643174491916,34.30380031875907,32.65786580978765,35.86753892586323,35.088897182485454,37.12895328283927,41.58126891328865,35.31713227096797,34.15529980684354,33.99265488809389,32.33613670922891,29.156108293994325,32.529464620664115,33.61566732354264,38.14938619678803,29.151245104306042,41.99384046176271,33.76788944054537,32.70280226272656,35.345590592627566,37.35691710799569,33.03094816251082,34.371331955543525
jae2ee,363.4,60,217,48.888660654722685,40.56689854924166,40.70152018163725,30.92734394992898,25.884889018969336,27.915864791991748,30.130865274582142,41.02489638905494,40.640223231224226,39.86998389792087,34.15530231071486,40.739247875456805,29.82631986275403,30.20051929506001,23.639039283298057,43.493990990016385,40.0210546564578,41.425844531930416,42.67188308566969,41.45240844902079,41.953548987386974,42.92328331135182,41.84046158065345,,41.29896686922047,43.090792062817926,34.015075932820395,34.46705862907048,32.50497816064488,33.235387238727874,34.684393234019424,36.25254889781403,41.254665158009935,31.032052862226728,31.032052862226724,33.68273659511284,33.68273659511284,29.160194352121184,33.5031712953777,34.87519911903393,38.61876678148309,26.117364260797647,41.42587682296679,33.92334935210183,33.68273659511284,31.032052862226724,37.27284427862474,26.117364260797647,31.032052862226724
eorbdi37,355.4,150,302,35.64586254849957,35.64586254849957,35.64586254849957,31.541428874769554,25.8165383782471,27.8228624253444,29.109442630237677,40.99313102944306,35.64586254849955,35.64586254849957,34.80678708096623,41.856409808841185,29.88933674970724,30.20656668658802,24.34813362367332,42.606761952351995,31.82392125894924,41.373525630242185,43.41002218340961,42.10167409584415,42.778443916509836,42.54434134296753,41.99859642944638,,42.34072081747148,43.87585987486135,33.128857316161245,34.23000937492301,33.02969725074344,35.45603027222141,34.99718614620517,36.96803068239008,40.9611450943527,34.52700662364407,32.9501553906902,37.812452930918106,31.825936971867865,27.994992958999124,31.82392125894924,31.82392125894924,37.8124529309181,28.618149339738004,42.297711171363254,32.89775751327466,30.8315085760543,34.02197036801107,36.63256687296162,31.890926837149816,31.823921258949238
