,weekly view,2021 post num,5years post num,보석십자수,미니어처,펀치니들,3d펜,3d프린터,가죽공예,가방만들기,양모펠트,프랑스자수,스크래치북,LED조명,무드등,칼림바,오르골,발난로,우산,캡슐세제,전자저울,산소포화도측정기,소음측정기,거리측정기,온습도계,적외선온도계,높이측정기,타이머,유수분측정기,아두이노,라즈베리파이,마이크로비트,휴대용선풍기,스피커,디퓨저,기저귀,파우치,운동화,청소세제,로봇청소기,전동칫솔,수납박스,청소포,에어프라이어,거북목베개,컵홀더,공기청정기,진공청소기,자외선차단제,섬유유연제,가습기,마우스패드
hbj0128,352.0,60.0,874.0,32.54843402297637,29.837595505863906,30.903392113562425,18.618852941237492,22.696627753477603,16.739284772400474,16.739284772400474,31.108264611217013,30.807874202954512,29.90442891999406,27.656140642906166,22.73657043836637,18.459680549619847,18.459680549619847,20.169276064587674,32.46003064871226,19.50406541983516,34.26222639211858,33.87957613740987,35.24616727787179,33.92962257737231,33.530784838051375,33.66054678774148,,34.22588268430117,35.31317443628585,28.775463492090537,22.30940993022496,26.04406996846533,29.36477128955703,24.997008390847245,31.736483596782815,35.97881127293135,30.402326629383047,32.36967747618509,23.174282944207334,27.627881902656036,15.442215216441316,19.50406541983516,27.689037663440267,23.17428294420733,26.41131085943931,25.138718098109344,27.627881902656036,27.627881902656036,30.42859387842811,25.048384057465817,27.93632607071825,45.191042759740775
delightplace,169.6,60.0,488.0,32.39108386767674,29.636956915153288,30.497356530647245,26.53288237194538,27.831112219428558,21.590811799633403,21.590811799633403,30.555495066570643,30.411655770260726,29.756907885198935,30.087978503901386,30.98519631186597,25.505005041649742,25.505005041649742,20.549938919332106,35.163495646500046,23.460926326854988,34.77565933239722,34.380090972833436,35.7713637809293,34.372076476654755,33.84894371167375,34.03819973594935,,34.639852849200565,36.08989852684184,28.105402880258026,25.849404625663155,25.77703970268875,33.06828885885036,28.68930303223342,30.304461690716632,36.335737109032706,27.831112219428555,30.781989237680452,27.8757342701907,31.249338198927184,19.141493353529277,23.460926326854988,26.6612019914156,27.875734270190694,23.992230594737038,33.14117782652226,32.93240477126293,32.4614174796172,30.689106720696063,33.06828885885035,33.06828885885036,25.646019273141768
starule,2980.4,60.0,1053.0,32.69100987529841,30.834071022724494,31.515230165011243,34.30183502589411,27.107635229107917,20.56635859455982,20.56635859455982,31.608920553671336,31.452950823383713,30.893185897049477,29.999594319362025,34.33303947981981,20.896606295470786,20.896606295470786,20.749307198239638,35.937378295351365,34.61027665460855,35.50199450447018,34.67562800043878,36.40297092812376,35.08305802463837,34.626955061597535,34.823835003615216,,35.411489659128584,36.34121900539412,31.173036266221306,25.701133899370276,29.999594319362018,32.899833848857575,33.75867532450547,20.557393317012178,35.97155255380411,30.730640111599506,30.486958180853676,27.797607178840316,32.55348658863556,20.85484477309931,33.028478938511405,33.819377796559976,32.02212130565692,26.452830236347488,32.7039538138773,36.34871403802878,35.089819228811145,30.730640111599506,27.797607178840316,32.219149387612255,41.07863631179607
11ansgallry,3642.4,180.0,3623.0,38.49904762921278,40.452016924225724,38.49904762921278,26.09341884258124,23.760846618029518,25.676563662571947,39.76996779918308,36.54607833419984,38.49904762921278,40.452016924225724,28.24698068411158,32.03522879076887,23.00652919805394,27.380333871612322,19.49116334454545,31.043463068074303,31.07101987419334,35.604108878712104,34.76082838510121,36.346214272049124,34.90658834351299,35.89578940588925,36.05478537045525,,35.5376190652339,35.613978305855454,31.28952233821978,24.669833187411108,22.670939980617096,31.44919043646811,23.03731619943756,34.379368698532744,35.31435098130379,29.208721408140786,31.30443628831932,34.730500750065836,31.48104720643488,19.69023283845216,29.23007198642313,31.07101987419334,34.73050075006583,25.230524040598823,31.839527167240853,31.081161309627156,35.09320306323502,29.027153438707344,32.12948708621402,26.92656811334668,31.04346306807431
dk1983,121.0,30.0,434.0,32.21588664234587,30.056335257551595,31.51345971012275,26.806390364043235,24.76595295647244,24.395688804855144,25.595996249176196,31.917140503751792,31.409869711237807,30.20837925061708,28.905419406123233,35.05855749954415,26.853522081784526,27.270642129009826,19.54697749237188,33.4732720013544,16.703457602279027,35.04503875564725,34.712108854959645,35.47846704254315,34.32446255206302,35.99472750200137,35.93434235959933,,35.05581466783762,35.05137902705392,31.536441820345278,25.75438057115717,25.143636441909035,31.87534389933554,28.17577854497927,31.947856166984188,34.397564454421946,28.92208758321049,29.048264267464212,19.846665004933964,30.82539765532902,21.881530818751514,16.703457602279027,16.703457602279027,19.84666500493396,26.1583922311878,33.22702087522963,31.335017441480225,31.549323084276082,29.67462700432362,32.77870431209596,28.63260873892492,16.703457602279023
khlee5260,950.8,30.0,1500.0,32.82848107693806,29.694119502201797,32.0898410459566,25.489773578911432,24.980957512908187,24.363839301812355,25.675054561447453,32.32665621428871,32.147810934013414,30.07174092428383,36.98445070436383,31.127053544277597,26.446687565253384,26.97945397042569,20.10051423042992,27.009623903623854,33.2882422417658,35.3495430597844,34.18106277212545,36.185671579842875,33.85630484463283,36.115050694350856,36.195819428854946,,35.30706058376308,35.23709590544539,30.525555647987044,23.353068162219785,20.80375352120465,31.930752829280124,28.400088643605685,31.78194254615845,35.33628082681433,29.0671533670592,28.83795177097229,39.55232551883611,31.177920027059272,21.88859675044234,33.2882422417658,33.2882422417658,39.552325518836106,25.951719022876155,27.009623903623854,31.96632591807526,32.26567994485965,29.923572920265286,32.9927033785062,28.333085174311194,33.28824224176579
kindmiso89,637.4,30.0,272.0,31.584647674066893,30.556217714006408,31.264435943487857,24.671125261506315,26.019013899089057,24.690877966840965,25.492612364038216,31.28217575675024,31.145892425868762,30.47040804008184,31.67270118391619,35.59642913721447,26.284144830242067,26.549460648751285,19.65144028699575,35.5268974247187,29.560307487309288,33.73450868206306,33.97788271370402,33.745352747987326,34.176416195345716,34.66730259298553,34.27558575022262,,33.87199493113917,33.749967020032564,38.56584998171122,27.47116696941079,27.14508194533651,32.39484240240692,28.872766463538678,33.300045615758165,33.59269303120485,29.148038859114504,30.338035863509187,28.965130671508867,37.57435158321513,22.811045487662934,25.899346370184908,29.893053123516836,31.664690963321338,37.57435158321513,34.48683551330662,37.57435158321513,37.57435158321513,31.000465015067956,34.36101748275728,37.57435158321513,30.575905183511264
ddalgi11,2289.0,60.0,1282.0,32.21395437094071,30.32418765466121,32.21395437094071,35.08407366514426,26.257608966400074,24.920419304869334,30.036189315684318,32.21395437094071,32.21395437094071,30.618776828346963,50.90532440234453,39.51388662038624,29.63506894021408,26.962027708140155,18.378466296027568,40.210505927789356,24.380513065266076,32.75696048978427,41.44263160140995,35.24426876027905,41.44263160140995,24.071289378158585,24.071289378158585,,24.071289378158585,41.44263160140995,31.348238684989884,26.90911124547024,26.946325126267908,34.74531241801401,29.901368307015016,45.319102396816575,34.7965501460602,27.925594048313734,32.6345537829853,27.469954466102322,30.55061167275915,21.441071850133046,25.87352213079551,25.40774279266156,30.742325239151747,36.661650568660725,37.175992629709704,30.550611672759157,28.081386574975195,30.386781479723556,35.70739522779643,31.05196867873471,31.365658529510995
k_sr0609,52.6,30.0,220.0,31.929860985935008,29.470969032360802,31.26922466216243,25.269986014247646,25.106618462401638,23.758991748266478,24.804389465389665,31.515102583642232,31.382923861695993,29.82115663759369,27.47665540830566,34.27005820701005,25.500800109459412,26.02133275480305,19.21820338721394,33.3453267051536,23.62818124002894,34.808103331233575,34.39487659607405,34.9713030469335,34.789496214043915,35.56936064186554,35.73119453525688,,34.69446986000537,34.69091617097516,33.46504553290177,25.536305026201706,25.092881172499304,31.02662804956806,28.04570130099469,30.976763159087064,34.63736191143208,16.589845526213256,16.589845526213253,28.074462719786663,29.536139612436596,23.05401823681272,23.62818124002894,23.62818124002894,28.074462719786656,13.962435568221228,32.207248791357294,30.330222496729924,31.859698452777717,28.955236725480567,32.59030417772304,13.962435568221228,20.109013383121095
tncjq5,1125.8,30.0,224.0,38.33053043554183,30.349036682907496,35.18014094083361,27.645021375267067,17.61222170034006,24.98647592268362,26.217018388113893,35.05021808390162,35.45932282078234,30.546223425641585,29.05704051413297,35.14976167631383,26.43017317377125,26.84482800402496,19.89118482910887,33.59113849453908,27.068438654857303,34.56623543258509,34.33438687413085,35.30928270925847,33.706310540868046,34.30854299577778,34.48320131392599,,34.530974604771025,35.4092913533053,24.700169854372742,25.160501599355527,24.788778559389396,20.926437651542624,28.366913240678496,31.447428568737063,35.6313481271322,17.61222170034006,29.761662620767826,27.92908472995747,31.221051608203634,22.72976892579555,24.355117674977947,27.152100200063988,29.541530719122164,26.999537261157563,32.713454114380596,33.22650509800653,32.30646200372623,29.792968278020314,20.92643765154262,20.926437651542624,17.61222170034006
lhr0905,172.2,60.0,885.0,25.923146107210794,27.26020495813336,25.923146107210794,25.957207553875783,25.488530121118817,23.963722628909704,26.086831436139775,25.923146107210794,25.923146107210794,27.181818029380345,28.585875918625046,34.58747946447685,26.891303892468052,26.891303892468052,20.354549137850462,34.386961051529404,21.53218877367859,33.610711468584306,33.731911691524644,34.36319403374964,33.715938337330186,33.29639701684043,33.36034009101819,,33.610302566163604,34.52889321455215,27.779445257794265,25.516736122794168,25.28102479667229,28.192314765346715,29.05228045472873,39.70790541898969,35.827285244648145,31.71763696768139,32.49963018908489,25.584052571001358,29.014219013303766,23.094644812873824,21.53218877367859,25.13450960127082,25.58405257100135,24.08857545907184,32.39946108826989,30.58295315299432,30.576593153277056,29.39927315111837,28.19231476534671,24.739080895511172,27.564704417055367
shanesemi,3252.2,60.0,838.0,31.558469854406443,29.740471846079632,30.518731307915953,26.31356391291685,30.68169532185484,25.42013725649719,27.15994575015078,30.611772002608433,30.462995285861364,30.062274553834822,38.17973134914608,41.1453009343941,40.872441152287536,33.15450427728005,21.046189999089425,37.89893356876152,32.041273223263595,46.41450196795358,46.41450196795358,46.41450196795358,46.41450196795358,36.883489991643245,37.126128074973195,,46.414501967953576,46.41450196795358,30.39785230348911,27.677467761333922,24.576783322614297,31.475703952129653,26.98227171237329,32.06240203383079,44.428793254945575,37.06666513851171,33.13738328087409,30.70405906386864,30.040869333620915,23.538765004532557,31.71937759048066,27.757455881354424,27.48497037119587,26.802391737993958,32.890733517323724,25.888770363279196,36.156119614228594,29.408469864216816,33.923147756541404,31.283877119815227,29.277455943950105
seongminlove,443.4,150.0,2488.0,20.456785879488315,24.024117262268355,22.728525893932744,28.38942172768444,27.12303829345249,23.3698595366977,24.733508604087955,20.456785879488315,20.456785879488315,18.185045865043886,25.412299989063087,35.082734992737294,26.075448185656963,26.661314839486987,21.48493718978916,35.40563797799247,28.66010831618358,33.86625927292126,34.16116018805596,34.07581704712323,34.2030365982199,34.58789445502016,34.66106752992518,,34.036468073665354,33.820819240090806,30.17510474768987,25.85662211121075,25.412299989063083,29.16398958483716,28.404949682382583,31.307387200510654,32.89086326472219,31.18823868530877,27.916281253595862,27.03800691689313,29.959270878359998,34.05328299685744,32.12593933889767,28.181202060144823,30.624047934611923,24.793452636349674,35.40563797799246,31.53311651500786,30.54564495687529,28.89904904915601,27.03800691689313,26.549731277958642,28.92614800674206
sj1229,1216.4,30.0,192.0,31.990801209557922,29.096335138071638,31.062170543242512,26.65189544144078,24.18624776545532,23.955596627046475,24.82563950033905,31.446894282541855,31.003367261454706,29.333135908226513,28.74279322700109,34.68009931376504,26.01093916280837,26.487095470777653,19.944511562409613,34.15754946261413,19.29277062995372,34.24194079883218,33.71858579246798,34.87042208580789,33.73182268716054,34.857295131781456,34.96689578123431,,34.48435689082979,34.03907056626446,30.21752308737745,25.397225600125314,25.33626148363393,31.822335020005713,27.91040640412572,32.25011165620439,36.671275282033534,23.82181488467487,23.821814884674865,22.923227323753473,29.014679740071536,21.989663298517083,19.29277062995372,19.29277062995372,22.92322732375347,20.04904475571008,32.742369757754304,29.959262367392398,29.979204202991973,29.329548006303508,32.10213404991875,20.04904475571008,21.55729275731429
vhglglgl,1235.6,30.0,745.0,31.815322937592757,28.087559944230456,29.609296152076038,32.30432365057948,31.81651618269921,28.2320956046834,25.48621091010974,29.79148289215093,29.586628559912096,28.06397295743785,46.87203916872512,33.72233350111453,42.76952834697156,42.76952834697158,23.12066438463058,34.23049755863524,25.612757118092098,33.15432862262277,33.06265786080249,34.212032207675186,32.90478420993272,32.500661040337405,32.59024550460094,,33.100508140684546,34.59869415442834,22.51761132876754,26.249088949082644,25.150293572348737,38.82133929037283,31.028873506626425,33.28037873204993,35.41833817855442,31.618930612270518,30.564835568128533,25.18424550170345,33.08036025619351,24.05223935041225,20.265507527198277,25.612757118092098,24.079010982276817,32.05461688140997,34.23049755863524,34.93316487216302,34.93316487216302,28.43521018801221,33.62720943440462,35.950849773283174,27.213369637690796
dailycindy,1026.4,60.0,846.0,32.44168244946042,30.112508912144456,31.30880493537371,26.856600985281293,14.65691540774098,22.381324414771605,22.381324414771605,31.522844293461308,31.275219088345754,30.313547530808336,29.431839574247086,33.906044468110444,21.47851299231571,21.47851299231571,18.196625902466806,34.78566234177307,27.810791434748918,34.94485622914564,34.44771387028466,35.484471619723045,34.73919779341248,34.50847915230524,34.65998860019452,,34.8967970195505,35.439459608461455,30.993227395422707,25.376533886088744,25.51287223881949,32.116084785683384,29.605517908327062,32.76665852595734,36.19657668966365,29.884709444065873,32.76665852595734,29.035661166976954,30.503525880389446,19.61753181849741,25.50952106697913,27.93186553208012,30.374815798436966,26.049991589314672,32.31585013680171,32.209279883305015,31.5314611489081,32.72164316869534,32.49320676560392,27.501480329215877,32.72164316869534
alsl720,1796.8,60.0,654.0,31.51866438156718,20.17554617376117,20.175546173761184,27.46102606372684,25.22526847507254,23.384767774801112,23.384767774801112,20.175546173761184,20.175546173761184,20.175546173761184,29.293651310237742,32.50924544556417,28.402316919742283,28.402316919742283,19.756475723356658,36.38790425819814,18.444385022149795,33.78994380468405,33.560440885024434,34.97476616503599,33.34590874253635,32.91285766403981,33.07582486713182,,33.70590418975671,35.2657092166883,26.21716529751947,26.458858047912376,26.436653577745435,32.89058474849223,28.490363806474445,30.188790903005504,35.72676183428935,35.35080899903052,35.35080899903052,28.00590989490187,29.3358322198684,20.082993806504117,18.444385022149795,18.444385022149795,21.91519501367688,28.854978192100432,40.51282709505554,29.3358322198684,29.3358322198684,30.479292193494476,34.21656349990706,35.86962856565699,28.62109255760258
girlhj,774.4,60.0,820.0,37.162565403381976,29.2450687449609,31.13617640004887,27.069637873921184,31.868914043430514,37.61819991065295,37.61819991065295,31.257904016840193,31.07599609274196,29.19562280011202,29.13585807607422,34.44716624155172,35.833294850270974,35.833294850270974,24.95235041931261,34.58958001975678,34.10461895090867,35.09977746492404,34.3495771650889,36.346505816465125,34.25427201471991,34.27987818273431,34.45007651981731,,34.91984274077156,36.181418748448365,26.500452239342003,25.10434159464893,25.202076729652497,43.6227965916914,40.59693600084766,36.937648182175856,36.53105308328876,37.71092176455061,37.81985539821206,34.42350502549259,32.33190079776389,25.079266008596786,30.452270824512972,25.89285463987631,36.18268936194215,35.89905715391848,38.81099624790973,38.751920330012965,41.806941074112956,30.437564259737243,39.09834030106207,43.88846590910191,29.159370970100078
ue8755,66.0,30.0,425.0,33.12797964306515,30.16518993357518,32.0678035314542,30.540637420401147,19.612663168461957,24.73349886570715,25.42461831749993,32.20114791377184,32.110499889823835,30.474002452944124,44.31301422344424,37.29495883194866,26.194894283340403,26.407107690159975,18.80868468698227,32.361649974970234,27.69359710323958,45.066832330476586,36.334437197413386,37.43434527385763,45.06683233047658,45.066832330476586,45.066832330476586,,45.066832330476586,36.55805170195065,32.46597354962026,25.633288388986347,24.92607050068738,23.30331629697808,28.703891055351406,32.571044256331234,33.80364632333729,29.246671876615117,29.246671876615114,28.890979009569644,30.447010476078248,21.546107312131156,25.334194174529614,27.06156381339228,29.89990959449868,31.629955754749332,32.361649974970234,32.07984108169763,31.68892124392458,37.58198757003118,23.303316296978075,28.85440926882558,31.592212769508105
alfk8195,364.4,60.0,383.0,39.58568765041306,30.312709590071258,32.14569089667159,25.50055387718492,29.426884123849128,17.34470756031726,23.737859531070107,32.45472096319474,32.00590674960527,30.300359001273105,28.453616949455306,33.838445042733134,25.131573684841808,26.275943948980544,20.924952665615173,34.45839459294022,27.811824785881452,34.03977729374972,33.62111760253907,35.03093695874739,33.764993671429075,33.180878047849056,33.48058861803735,,34.062296217484594,35.30090409459667,30.820733201387764,25.598646735417333,25.137080509270127,34.96434841522624,19.062939727691766,22.114502139404504,35.95672240852897,30.026669760678597,45.7592717948147,28.39982955531205,30.450505560822915,22.31772555114118,25.090484270786458,28.154813976177408,29.983686092046067,28.78755284166186,32.35084639994632,32.398542005232265,31.58650851970629,45.759271794814694,34.96434841522623,36.73825718542909,37.59307795933191
jidud030512,801.6,60.0,349.0,32.57437124653933,28.25438667532694,29.89762114452087,26.68434682887325,33.23713905895642,32.08899792891428,32.08899792891428,30.015441141363212,29.832373923091374,28.09074971076858,29.447922964152973,34.380289127129906,36.00922145001778,36.00922145001778,19.75471118887804,34.269168809133205,17.394803867604413,33.22209912438599,33.088960592911526,34.46940498572296,32.6346769149187,32.67622200328783,32.69798419355527,,33.22877368050394,34.86230410462903,25.17630286009026,26.158310959477884,25.408518547442533,39.49160588975972,28.805200860433928,42.7853305718857,35.06069102741607,33.237139058956416,30.21450128447408,20.668106772083604,30.551409969844727,22.740106777245284,17.394803867604413,17.394803867604413,39.491605889759725,36.00922145001778,32.988529998016766,32.45630129470292,31.442804013365436,29.362434788708224,33.298104047533144,39.491605889759725,25.315971463280412
quf4147,49.2,30.0,318.0,32.49172481084313,30.529055187305147,31.361950501203793,26.608705092906362,25.556508550273005,16.073593097788333,16.073593097788333,31.451211511557805,31.269548257494495,30.715725691386428,29.85663573131317,27.04135531230691,16.04388485051396,16.04388485051396,20.05030442202421,35.50102691665213,27.399899843824493,35.29122206655684,34.71098754515101,36.2877726829732,34.85123812219917,34.40003302346298,34.58740907558701,,35.220717497303745,36.362917010457565,31.2328807823503,25.833308391306065,26.029766667246662,33.383543289032026,28.918874120189106,24.755349091520014,35.79470669849166,24.755349091520014,24.755349091520014,28.613571712229696,26.31201516912179,16.70513614860409,24.834524243471392,27.66871643013865,29.89248292245133,20.658046062462606,32.86171357563399,26.31201516912179,26.31201516912179,24.755349091520014,34.4066307511736,26.31201516912179,29.575156735552188
thxjamie365,90.6,30.0,417.0,32.12170494108783,29.5726620270741,30.36930506874461,25.350360812256298,30.303584426190103,24.24458013735166,24.24458013735166,30.566724335097806,30.2499430952435,29.672995865997866,29.61150472473724,34.113303226454974,27.20647298063312,27.20647298063312,21.24092638385537,35.078491310697956,26.877148597243743,34.498395313935305,34.266256540507044,35.35701254610571,34.19454740271737,33.84541429010249,34.04728397743369,,34.47961942510393,35.52041382893745,28.880414474481917,25.903580685399834,25.594994492604084,36.00602359557403,28.907447316447417,33.75203196295747,37.1438951919735,32.02780819457378,33.75203196295747,31.93481117493585,27.436810009491428,22.099105556122584,26.877148597243743,26.792277675341477,31.93481117493584,27.321641495062273,32.96532000849488,27.436810009491428,27.436810009491428,30.527144895879772,36.00602359557402,31.72141680253273,29.04804355861738
ilov2h5691,3303.2,60.0,409.0,32.55568443602879,28.878708340309707,31.215251973844094,26.396237485103075,24.00858019826821,24.728904937025835,25.552067595480118,31.568072372379913,31.138398972025108,28.936104241858235,28.99224908259845,34.96898208495449,27.265124046332804,27.575105909116203,19.714131100938793,35.05076867103069,22.451314764828805,32.64197253282333,32.63139434027816,33.36942174064774,32.53786499019127,32.49057714294245,32.57615279740858,,32.75495923768356,33.2759227911372,28.251092186526837,25.41243929393865,25.701364018077534,30.528755225122357,27.91951141118035,38.88036024525008,36.104803771294776,30.164563100282685,42.428481910126344,32.685607442880304,29.170330701820006,22.384279790272146,22.451314764828805,22.451314764828805,26.676136981189416,32.775853533470794,32.738592402816806,30.606131936735558,30.289251234125125,29.282395907798207,31.540014250055897,26.856629162370403,34.804677259597405
dgnmm123,161.0,30.0,297.0,32.58678089477618,29.65320391442835,32.04037918112569,25.707952854063436,25.084359056128367,23.960706078550416,24.884140357239165,32.31735650694207,32.092727986332896,29.94063283416104,28.892313054809666,35.01056412126821,26.19522613338308,26.511830043171248,20.215907051726987,34.81369069313128,28.388282622202677,34.34546091035163,34.27176553250773,34.65191612229348,34.353161555438625,35.238659606771115,35.35984459345615,,34.46127827889049,34.24468546443763,33.44168828317035,25.69407409468068,25.672079242368344,31.343160158503547,28.248232183225806,32.18570543041176,37.27610607624878,32.487246839821246,32.48724683982124,29.30083461403044,29.16457740767523,23.34534521674407,25.605205081650578,28.366705132026805,30.429644839059137,27.342092491046863,32.78917738728301,30.280669870947634,30.879788167853913,32.48724683982124,32.10192382721612,27.342092491046863,32.48724683982124
ghddbdk1,14.6,30.0,143.0,33.164857725417725,31.56837226723872,32.19085107783782,26.23736374073015,15.020057315441589,24.149560501187523,25.087702326885505,32.32108688856136,32.0533388613797,31.111733703029433,28.771413639515274,34.28565918417289,25.73908807745791,26.049939378497555,19.552871814632734,33.43762599143282,15.020057315441589,34.54672097936459,34.04076291875262,35.906543045709434,33.673831527169845,34.78965991399027,34.73203978494188,,34.65622714051291,35.24437739654787,28.18770052726513,24.258055484615724,24.25140204874235,30.640993403854083,28.49548042565759,32.161455594485616,34.61770403296609,28.874422654869328,29.1873905548237,29.096688054237195,17.846487415503983,20.755209781275024,17.84648741550398,15.020057315441589,30.5801085395119,26.84700474570903,31.425791149499773,34.156740130712976,33.157482503627214,29.23491154096554,31.597727225405194,29.549563964523987,29.607324824430243
xkralswo,317.0,60.0,549.0,30.909765100206887,30.003993554159507,30.28089771241679,23.327967864686702,21.4576208922353,18.823016184572722,24.924336456682223,30.393908989319918,30.20954623502067,30.027511359598638,21.4576208922353,34.02342060870712,28.515471736644237,28.51547173664425,22.292262290290296,33.59010513463552,29.175377020660886,33.443946033090036,33.74383839455809,33.78101133677008,34.12455061526283,34.28566387113621,34.21524240654235,,33.63834947399498,33.81420617794229,32.15102476522299,24.71872036447755,21.457620892235298,29.837395242217198,20.687695181486994,23.999345635330215,35.81392834141514,28.525819533896026,21.457620892235298,23.73512882694819,23.008366155663644,23.290202815525184,28.6580831070461,27.227693755909325,33.093056286715644,24.602280898674856,31.25861405794009,21.461993619765614,22.977417091220662,29.17537702066089,22.91551896233471,21.461993619765614,29.38205748267852
nora_nori,1125.0,30.0,335.0,42.325204628219566,29.628540072408168,33.49592215867616,27.886250861406793,18.987715809535263,24.868538156351782,25.76849256647909,33.7098343063518,33.442248641187184,29.766065836921456,27.283778596401692,34.94849366413238,37.6739885879881,37.67398858798811,20.204350483299855,34.518495582489805,19.923683235532305,33.63141884788254,33.39934585810623,34.43543700459255,33.876589038483914,33.29647583387967,33.47869745538194,,33.353305784717875,34.851588152064416,31.63370505743483,25.649869273082498,25.3947270867194,22.560768186660844,27.332109367756072,31.707386149348515,33.83907422115554,29.563605113295065,36.513750338781705,28.11036610536962,29.396277523329193,22.522635223755557,22.70942610006455,41.85169351106525,23.67286320324945,28.553955336281042,38.125952391984825,31.333375743380973,30.60863498689929,29.197649114409174,21.457382071860074,27.934717345507845,27.58916676843298
fbwogus123,1383.0,60.0,725.0,23.426054298558437,29.215200292281352,29.584795814137344,25.87156308949805,24.54646119870829,22.37308000950419,22.37308000950419,29.75322620053615,29.628502133603916,29.57208220002802,29.303394396944828,26.466974812636124,25.7756901332403,25.7756901332403,17.743678167877288,34.22330794697086,34.80084477144845,35.13538516835289,34.708282734275336,35.84671201575401,34.982511031740415,34.97364740783765,35.02991431475565,,35.08250914855967,35.61133296789641,35.747427737542885,25.62381764863123,25.313303194272397,31.987292714559672,28.868581712583858,36.36713773133812,35.5485348774274,29.33224928294478,29.332249282944776,30.907219655098388,32.30546598813211,17.092116776999614,27.189090043598267,34.80084477144845,32.1944955438848,23.059944621713125,32.22280774464726,33.341759822913495,41.34956513275481,25.207616060436116,32.82748025180526,21.215370240559142,25.207616060436116
limbomee,806.2,90.0,1939.0,21.758449496231005,24.85064524008616,21.758449496231005,26.806334238502142,38.75029894185111,23.64305321577775,27.86486486412481,21.758449496231005,21.758449496231005,24.501369667999477,30.226639709522143,43.38752566821124,30.39916772029251,32.861623988267354,20.7292114750784,35.85081663235663,35.53531720981562,34.689119866853005,34.44526642959946,34.861346308504764,34.7240803703364,34.446780964964226,34.57340093259629,,34.66082495029109,34.718758974310404,34.53061443254591,26.157373464870773,26.414157671478304,33.8039632762801,28.99097643728114,36.11959347214017,42.00917588832786,29.004582833644207,35.80346084931898,35.69293008559673,31.408782880347093,26.803187749567382,26.14033788418514,28.288864442420575,39.67202821735135,27.858614936285864,33.475921802315476,31.103733806852087,31.408782880347093,37.68164734496629,37.13068130024389,34.3464910740336,28.9844252078009
jo_penquin,108.0,30.0,280.0,32.58703831717161,29.653260718577226,32.04069886063175,25.707952847428313,25.0779334655018,23.960856405136056,24.884140429900892,32.317737378958306,32.09305894728608,29.94074583483741,28.892313390613637,35.01056411789908,26.195390856161684,26.511996627523008,20.21590704960493,34.8136909039566,28.380361056513408,34.3454609135132,34.27176553496566,34.651916124185654,34.353161558222546,35.23865960632683,35.359844593056245,,34.461278282217975,34.2446854674927,33.44168828500202,25.69407432211116,25.672079421246497,31.343160175073475,28.2482321826928,32.185915403715256,37.27610610265829,28.089810610522058,28.089810610522054,29.30098258241667,29.15371738574212,23.345345192077374,25.598452379310913,28.356166503938187,30.42985599052242,23.641098414885242,32.78917757108105,30.280669874205095,30.879788173030473,28.089810610522054,32.10192384298347,23.641098414885242,28.089810610522054
yoong4097,173.8,30.0,1024.0,32.42150827177807,30.536605728886485,31.17549154689519,26.057026801233192,39.29721523164124,30.845335669371547,30.845335669371547,31.244071734743194,31.149625280769182,30.870643279290437,29.670650329678118,44.5213842423758,36.24844572822248,36.24844572822248,20.027864796714155,35.11496652343699,62.28718661916151,35.089762733256606,34.54339174365098,36.19521034573432,34.79852719099639,34.33585248707783,34.463470360487555,,35.02271012856014,36.252399136166346,35.318188840069936,25.878199788978005,25.84701786687875,46.69204932892215,28.75827261414279,46.363659381958726,35.80256847736236,42.83043730679998,40.51704204999051,52.42247907140849,51.64544656186496,27.503643094202445,27.569505437018616,30.742108779835544,32.46499891459695,37.149049508864934,32.90532921702679,50.868414052321434,51.64544656186496,40.51704204999051,33.8248379960317,42.24665795082499,30.082835577205447
gkffhzz,59.6,30.0,116.0,33.57092165594039,29.426519937087214,31.42513004615083,26.3427706698643,27.206362261375432,24.038678873534774,25.318338350586455,31.434762185349268,31.292604302036597,29.357373061574638,29.093403853134756,34.472480025284604,25.899815398659552,26.22698907053965,20.74218458821092,34.1259460952269,26.87706550467172,35.34415323654686,34.895986056365366,36.09978493101115,34.52313751939387,34.56597505249567,34.857271945004385,,35.136394054925994,36.59176683649244,26.63792440886191,26.109599392580165,25.21094519123936,33.61144983157558,27.891878047091616,17.601948680389604,33.995106600384936,17.601948680389604,17.601948680389604,27.55253884640783,32.60704664552205,23.410324710976433,24.019932004456386,27.177394259089475,29.760667418551964,27.333065025058502,33.246876192725594,35.09140480499515,34.16652046267445,17.601948680389604,35.52235515397047,20.91423148498715,17.601948680389604
