blogid,보석십자수,미니어처,펀치니들,3d펜,3d프린터,가죽공예,가방만들기,양모펠트,프랑스자수,스크래치북,LED조명,무드등,칼림바,오르골,발난로,우산,캡슐세제,전자저울,산소포화도측정기,소음측정기,거리측정기,온습도계,적외선온도계,높이측정기,타이머,유수분측정기,아두이노,라즈베리파이,마이크로비트,휴대용선풍기,스피커,디퓨저,기저귀,파우치,운동화,청소세제,로봇청소기,전동칫솔,수납박스,청소포,에어프라이어,거북목베개,컵홀더,공기청정기,진공청소기,자외선차단제,섬유유연제,가습기,마우스패드
ppband84,23.84921711644112,,23.84921711644112,,,27.039992235351082,26.496526568946948,23.84921711644112,23.84921711644112,,,,30.3433927904667,30.3433927904667,,,25.741298330813883,,,,,,,,,,,,,37.84362600399232,,36.0533229804681,,,25.017935931155463,,29.285957511111746,,,,,24.134934786396943,25.017935931155467,29.935588732726842,29.935588732726842,21.928038494525694,37.84362600399231,,
lovelyar33,19.688878507956176,16.489520013956785,16.489520013956795,,19.431445174795403,17.64381291485592,,16.489520013956795,16.489520013956795,16.489520013956795,16.902604082330814,,26.729066349768605,26.729066349768615,,23.144843841178748,21.617683885960233,,,,,,,,,,,16.902604082330814,16.902604082330814,31.201318700561767,19.391675587087025,22.495861466441294,,,16.81469234150221,,18.83365990124155,,,,,15.85269416228031,23.144843841178744,15.997060630901961,18.548902175401054,16.814692341502205,31.20131870056176,19.78924186677189,
celia_amour,,,,,18.345668377217166,,,,,,18.345668377217166,,,,,25.120841006777603,,,,,,,,,,,,18.345668377217166,18.345668377217166,,,,,,,,,,,,,,25.120841006777596,,,,,,
leejh1897,,,,,34.339329798484776,17.84186363422237,17.84186363422237,,,,,27.02909848251175,,,,,34.339329798484776,,,,,,,,,,,,,,,,,21.63086035127094,21.630860351270936,,40.801203632922494,16.697564338385494,,34.339329798484776,,18.907213851395394,,40.8012036329225,40.8012036329225,21.630860351270936,,18.2050817448901,21.630860351270936
bojung421,,,,,,,,,,,,,,,,,,27.797221077077673,,27.797221077077673,,27.797221077077666,27.797221077077673,,27.797221077077673,,,,,21.12178875199756,,,29.113816928429067,24.502928153603225,20.375711397651727,,20.300826336790223,,,,,16.987986163178494,,20.300826336790223,20.300826336790223,20.375711397651727,,16.987986163178494,
tjheh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.482037367999405,,,,,13.482037367999405,,13.482037367999405,13.482037367999405,,,13.482037367999405,
kanoc28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghksalssla,,,,,,31.781095215647838,31.781095215647838,,,,,,35.66370311966562,35.66370311966562,,,,,,,,,,,,,,,,19.721270241597257,,42.37479362086378,27.183372495174595,26.945007594399968,26.945007594399968,28.988782567383794,,,,,,32.32624284352471,34.44380619957615,,,26.945007594399968,,27.937606443994007,23.19560829181188
parkjj1206,,,,,28.92773936401999,,,,,,,,,,,,,,,,,,,,,,,,,34.371276066184834,,,,28.92773936401998,,,,,,,,,,,,,34.37127606618483,34.371276066184834,28.92773936401998
dal_comiiii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.164283207485662,,,19.52374171842618,19.072224501301385,19.072224501301385,18.274020538855382,,,,,,18.274020538855382,21.712771844223536,,,19.072224501301385,,,16.431677158379237
hysjdc,,,,24.183118203293866,26.57215518615403,25.166878146821784,25.166878146821784,,,,28.72814145926697,25.465498466455216,24.202801118875872,,34.8166497811392,25.6250580439931,30.33445594391506,38.44912594339093,38.44912594339093,38.44912594339093,38.44912594339093,,,,38.449125943390925,38.44912594339093,,28.728141459266965,,34.8268420528468,31.657741497216,28.232153496843196,,,31.037821044503414,33.37887018674806,,19.5569665706667,28.092505357334048,30.33445594391506,33.37887018674805,27.27900718284336,32.481342912546424,24.95012432950986,31.82833149586292,,,29.47413934390403,
jjh3360,,,,,30.21214799789274,,,,,,,,,,,,,,,,,,,,,,,,,32.78546255612358,,,40.90137171094979,35.790755589047905,38.580059384625486,35.96811175096513,,,,,,35.96811175096513,42.7364849708743,,,38.580059384625486,35.897380929793385,,32.317890898134706
hbjoy13,,,,,30.303281214090408,30.50153220599465,30.50153220599465,,,,,45.29750484649952,34.90193162675284,34.90193162675284,,49.30468388430211,27.86499523176738,,,,,,,,,,,29.05374267113489,32.530396371629905,31.895336208158007,,41.46967421444307,,23.582458795738646,29.0064860653045,24.24809145791062,,27.983101324379355,26.421583812517152,,31.393519552219367,,39.783475602327464,,34.82357620087958,,31.895336208158,,27.985641756332274
dkebapdlzld7,,,,,31.660728916481442,24.740626815663283,27.291747967131865,,,,,41.34497150558723,33.61545330530216,33.615453305302175,,43.353238536532466,,,,,,,,,,,,,31.66072891648144,,24.387681809729017,29.639053090356747,,32.79891861466986,32.86517916560764,29.12979233581574,,25.54137431664366,,,,,34.61135077047447,,,33.26666258198305,,36.81743211927053,32.59431848773733
skdlxh,,17.721373923101734,17.721373923101744,,26.890539677827046,21.477534371354587,21.477534371354587,17.721373923101744,17.721373923101744,17.721373923101744,,32.53686966710055,31.523858028938704,31.523858028938704,26.707056105806625,,27.721188499908266,,,,,,,,,,,,,,43.45180431015876,,40.2659957711621,35.62824273786719,36.31026710663663,28.839401022833655,,23.471477850895333,,,29.61936595426866,31.556961070946866,,39.50874218733058,32.382843612447054,33.33957804385127,40.71192900180141,40.110335594565996,
jnr702,,,,,18.042677574049588,19.195948332627456,19.195948332627456,,,,18.042677574049588,,21.541063886879353,21.541063886879353,,24.70595376274887,11.912135748528174,,,,,,,,,,,,18.042677574049588,,,49.20833010780616,,49.20833010780616,37.827187696313864,14.153726331611741,,,11.912135748528174,11.912135748528174,14.153726331611738,,,,,,,38.90881021975708,35.78367375447339
kmkmkm14,,,,,,,,,,,,,,,,,18.701723294745488,,,,,,,,,,,,,,,,,,,22.220958443666266,,,18.701723294745488,18.701723294745488,22.220958443666262,,,,,,,,18.701723294745484
h-y-e,,,,,36.013420889457976,,,,,,,,,,,,,38.66687131590782,40.033365428795065,38.66687131590782,40.033365428795065,41.39985954168231,41.39985954168231,,41.39985954168231,38.66687131590782,,,,40.72738969998576,,,,34.27720611680023,,32.57726976161766,,44.85325079893023,26.538254309522685,34.745749282991234,40.727389699985764,26.443124337533536,,26.443124337533536,34.97292330011408,,,33.58525701875965,
dirnd7,18.5872229002404,,18.5872229002404,,,20.22688315443802,20.22688315443801,18.5872229002404,18.5872229002404,,,,,,,,17.64599328715577,,,,,,,,,,,,,25.187999696853197,,,34.71859417674359,19.976981617548837,24.59851636464986,18.112641396531803,,23.820487155452625,15.244059269254521,17.64599328715577,18.1126413965318,18.742195753658024,,19.930596171529135,21.875541663490882,,,18.742195753658024,
orangrand,,,,,44.11645473676873,25.329338336033913,25.329338336033913,,,,,25.12260512521656,38.23816900581403,38.23816900581403,,,,,,,,,,,,,,,,52.41815911494388,,45.43371490684032,,,19.050132457454332,,,15.519804173179171,,,52.4181591149439,24.165816097772566,,,,19.05013245745433,,34.2256173420766,31.583293597111528
dianalaw1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dahyeone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chancehello,,,,,,,,,,,,,,,,,18.4802933500992,,,,,,,,,,,,,,,,,,28.762342587232265,15.553484495975558,15.553484495975558,,,18.4802933500992,,24.207118416551168,,,15.553484495975558,28.76234258723226,,24.207118416551168,28.76234258723226
wltnrl0108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charmind,24.92303348777523,26.720395019840705,23.255520562928638,,16.27537510632645,13.087471671353498,,19.790646106016574,23.255520562928638,23.255520562928638,,,14.686331641723152,14.686331641723152,,,,,,,,,,,,,,,,19.338027207063448,,17.44996222847133,,16.27537510632645,22.913192769540895,,,,,,,16.985328467929094,,,,22.913192769540895,19.338027207063444,19.311176250599242,19.594283937933675
charmmirene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0176338656666,,,28.97025208510801,24.382100333261878,24.382100333261878,,,,,,,,,,,24.382100333261878,,,24.382100333261878
lemonmommy,,,,,,17.444932905847754,,,,,,,26.42777790480068,26.427777904800692,,,,27.115681907147568,27.115681907147568,27.115681907147568,27.115681907147568,,,,27.11568190714756,27.115681907147568,,,,,19.17309377407108,22.24228945495588,,,,,,,,,,19.173093774071084,,,,,,,
kyungslife,,23.467782908542837,23.46778290854285,,10.702514169892723,29.673977571521927,29.673977571521927,23.46778290854285,23.46778290854285,23.46778290854285,,,24.49141279090049,24.49141279090049,13.287219114502895,,19.225215295244897,,,,,,,,,,,,,,21.618018942344342,47.036196826416436,,22.528536535137167,35.18035944751113,26.560782887654884,39.91260743561532,13.354802136363631,19.225215295244897,19.225215295244897,22.842959625341184,29.037399120685315,,39.91260743561532,,,,27.203074890988546,
leeaj3831,,,,,14.522303890689496,,,,,,,,,,,,14.522303890689496,,,,,,,,,,,,,,,,,,,,17.255068218872168,,,14.522303890689496,,,,17.25506821887217,17.25506821887217,,,,
lovebeen1209,20.16644209307388,,,,,19.15405819167791,19.15405819167791,,,,,29.016975794478853,,,,,28.316038212229586,,,,,,,,,,,,,,,22.867507229368147,,22.867507229368147,22.99689999646368,33.644466795207315,,17.92560046156081,28.316038212229586,28.316038212229586,33.64446679520731,20.25760356151867,,,,,,19.46367566429778,24.769946068385646
chocotime1,,,,,23.31223049988975,26.23819319899744,26.23819319899744,,,,,,30.271387222756367,30.271387222756367,26.34722953050745,,,,,,,,,,,,,,,,42.866374232296494,34.98425759866325,,28.791930019855283,28.79193001985528,,,26.481239918534136,,,,22.715348304710805,,,,22.992654561852177,30.182600347560097,22.96166835438,23.795917520756785
thgml32,,,,,26.96127722776632,26.59079796012696,26.59079796012696,,,,,,29.839321701476706,29.839321701476706,,,26.430494945182723,,,,,,,,,,,,,32.03477088310296,,28.40329288819606,,27.68228505798119,,33.24623963742022,,,26.430494945182723,,33.24623963742021,27.52854624690391,,,,,29.561975473692016,28.626270837717037,28.327156694971908
wldb1324,,,,,36.68594128355261,24.207258674096835,24.207258674096835,,,,,38.74854018455356,25.626561757349037,25.626561757349037,,,44.64914980693029,,,,,,,,,,,,,38.34623985032989,,30.448892590775,,33.180448864867614,33.18044886486761,37.57785908073005,36.678280660790534,23.937396327469894,,,43.58939354843541,30.059928110168322,,35.778702240851025,36.678280660790534,36.11029901407491,,36.34848500594719,
sailorsaturn,38.85428717876321,,38.85428717876321,,,27.665533718983806,34.28681848966993,38.85428717876321,38.85428717876321,,,49.714083725218345,27.199947239376876,29.45380271048549,,33.54667252813373,,33.30266398265311,23.54573370109662,33.30266398265311,,23.54573370109662,28.424198841874862,,28.424198841874862,,,24.499025697196927,,42.46969424257241,32.04144422941231,28.58287290414349,,32.112327246112145,30.527951850368375,,32.13778955513928,25.25275101062605,,36.21410552853635,34.65563559597946,29.73597503454424,33.546672528133726,34.420422519199235,,34.58295692306096,40.28048090143132,34.706836877952135,
super1na,,,,36.7560713054389,18.563809099681986,27.561351776902445,27.561351776902445,,,,18.563809099681986,,30.936120742727617,30.936120742727617,,25.41954249278874,,,,,,,,,,,,18.563809099681983,18.563809099681983,24.451570320647676,,36.75758873116979,25.918744822501832,22.04334053135307,24.401147542267967,24.698531064070693,,,,,30.09934537791167,24.193098155123483,25.419542492788732,,,25.009755420950306,,,23.56426462197801
prettyh90,,,,23.43003333632754,28.423422002150623,24.66377079832441,24.66377079832441,,,,33.995865449582936,28.61178424932962,23.69952469862521,23.69952469862521,20.078270090738712,24.827069824862765,30.682177338204113,,,,,,,,,,,,19.122674315390398,,32.66691242242935,,,29.31822131515241,29.318221315152407,,30.18918251874328,21.631169347997258,,,,27.7599430327666,24.827069824862765,32.69737195398534,33.30698792244261,28.948242942505452,45.40260617344735,32.33383033044947,
dongguly,,,,,22.07634650801434,19.667978612325232,19.667978612325232,,,,,,18.125786147857497,18.125786147857497,12.014003112290688,,27.96488589827742,27.128399725854848,,27.128399725854848,,27.12839972585484,27.128399725854848,,27.128399725854848,,,,,,19.54652396537984,26.223971483100307,22.965141826568225,,19.328046940634266,,42.014041566884494,12.075110152671066,21.454050119553926,27.96488589827742,25.491210015329703,27.74426759653672,,41.488651449940335,41.488651449940335,,,30.581020999095173,
jwman2,,,,,26.815793336936345,30.537875067192935,30.537875067192935,,,,,,30.052653769481765,30.052653769481765,21.88889246065434,,39.075784523399825,38.75874279075539,,38.75874279075539,,38.758742790755385,38.75874279075539,,38.75874279075539,,,,,,35.61275596974808,29.846819241512275,,,37.87975499537532,37.05828791117045,,22.00022632855609,,36.000645262835725,,35.235899798009186,,37.767532712475614,,32.90419809924963,,34.016854859086884,
lyuri0823,,,,,,19.433969729172258,19.433969729172258,,,,,,21.80816369463936,21.80816369463936,,,,,,,,,,,,,,,,24.081965290766128,,25.91195963889634,33.194060265650606,27.936964631435547,27.936964631435547,,,,,,,21.80816369463936,,,,27.936964631435547,,,27.936964631435547
hsko0903,,,,,,,,,,,,,,,,,29.39722581265125,,,,,,,,,,,,,,,,,21.231135691014963,21.23113569101496,24.741452272418034,24.741452272418034,,,,,21.004448770715147,,,24.741452272418034,24.957004010283644,,21.004448770715147,24.957004010283644
brothersister,,,,,32.12993035696209,26.481876540905404,26.481876540905404,,,,,40.74773775997465,29.250677859715584,29.250677859715584,,43.99571906894539,28.89900345007966,,,,,,,,,,,,32.12993035696209,,,34.754984175839525,,34.21292583618759,33.171428096574836,34.33713271268499,,25.172425685268728,28.89900345007966,28.89900345007966,34.33713271268498,,,,,,,28.79446778653266,31.55596464313362
minamur0,,,,,15.326335977485797,,,,,,,,,,,,,,,,,,,,,,,,,18.210400693131092,,,,15.326335977485796,,,,,,,,,,,,,18.21040069313109,18.210400693131092,15.326335977485796
sacuu,,,,,30.209199352407932,,,,,,,,,,,,27.865248735233802,,,,,,,,,,,,,35.927939074053775,,,49.52229439937141,,38.729085459128996,,27.528857651317693,42.16898744038112,24.93626864763415,27.865248735233802,29.628702158953487,23.357023111604587,,27.5288576513177,34.84892254584942,,,30.67040513529556,32.42296778385886
psy87psy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.416293025260767,21.416293025260764,,,,,,,18.024496430835864,,,,21.416293025260764,,18.024496430835864,21.416293025260764
angela1216,,,,,,,,,,,,,,,,,30.076115645262224,,,,,,,,,,,,,,,,,,,35.735750410126464,,,30.076115645262224,30.076115645262224,35.73575041012646,,,,,,,,30.07611564526222
my_prayer_s2,,,,,,,,,,,,,,,,,42.53305480750749,,,,,,,,,,,,,,,37.37350440109025,,37.37350440109025,37.37350440109025,39.89123237530803,51.707041075387764,,,23.628990004547965,28.075423675228286,,,,51.707041075387764,61.43711961046702,,44.40634026620094,30.50124720281911
aehee2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.49225276047629,,,,,,,26.50468018954808,,,,31.492252760476287,,26.50468018954808,31.492252760476287
eatearth,,,,,,32.31349545373844,32.31349545373844,,,,,51.760362389304426,34.18128124735343,34.18128124735343,,,,,,,,,,,,,,,,,,40.61341397143403,,30.187833351707,30.187833351706995,,,31.97561256927444,,,,32.37992145803175,,,,30.187833351706995,,25.40684766783468,30.187833351706995
vusgjdghks87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rubijina,,,,,18.647014179846675,,,,,,,,27.325677005559065,27.325677005559065,23.150351338553637,,20.82185065925018,,,,,,,,,,,,,,37.66512235901385,35.59109066064114,,,35.59109066064114,24.74004512458059,,23.268101387462625,20.82185065925018,20.82185065925018,24.740045124580583,24.406889319451313,,,,,,24.406889319451313,28.47088236984045
ksangs1,,,,22.23936615219751,27.18145390114555,28.817584460072982,28.817584460072982,,,,28.974010878609658,27.157790902582423,26.899551749801688,26.899551749801688,,32.85714912211454,32.82595453011736,,,,,,,,,,,27.166824516885193,25.366306737751344,,29.581316340670025,38.42344594676397,34.474358856279856,17.891326801177872,26.84188558277321,,36.074006944940336,18.27422890674863,,,,,30.382557282284097,35.00444943428408,37.31366122029707,25.817896717187104,29.518902830993618,25.242641907416576,42.14889018886692
afmc888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ky_bonheur,,,,27.74366465370879,30.4235616342337,,,,,,30.4235616342337,33.87941177731542,,,,35.528541348357784,18.01380597939175,,,,,,,,,,,,26.533426328088154,,,,,26.040213930431324,28.231887782332507,21.40359087618393,,,18.01380597939175,18.01380597939175,21.403590876183927,,29.397905229919225,,,,,20.533640173452955,22.269668686019852
cotty0315,,25.150348445035423,25.15034844503544,,23.149753223766552,20.39202453146642,20.39202453146642,25.15034844503544,25.15034844503544,25.15034844503544,,32.93871940431289,21.36747135800801,21.36747135800801,,36.228006983426845,20.08505993487152,,,,,,,,,,,,26.45719551770342,19.34284388096058,,25.388339117707325,20.82662087870255,18.685262148825302,25.134650561971625,23.864607294062743,,20.348306727040768,20.08505993487152,,23.86460729406274,,,,,,23.57617849698009,25.009411255518568,22.218531758228163
jkh9601,,15.889941455666886,15.889941455666897,,23.803973128157388,,,15.889941455666897,15.889941455666897,15.889941455666897,,,18.646206288806752,18.646206288806752,15.797091747414255,,30.149268075730937,,,,,,,,,,,,,,25.70152758727417,29.18158788255898,,25.687396024041647,29.18158788255898,,34.16134262784078,15.877440779646006,,,,24.563139575335185,,29.362241101587987,32.069492157962465,29.18158788255898,26.36945589032833,25.466297732831762,
song_fam_,,,,,27.987712109898588,19.707748299013524,,,,,27.987712109898588,,29.855775190482596,29.85577519048261,,38.32375313887992,24.85706866732106,,,,,,,,,,,27.987712109898585,27.987712109898585,16.651091601085174,21.660072197016785,,22.951504639333614,25.096474618861897,25.096474618861897,29.534598559860523,,,24.85706866732106,24.85706866732106,29.534598559860516,21.660072197016788,38.323753138879916,,,,,36.6866057956486,25.016672635014952
suhyun2409,57.254466556743225,,,,31.60074381494702,29.040248662448466,31.554334680448314,,,,,43.22870490796358,,29.13881545683163,16.503833712485267,,40.75440836238935,,,,,,,,,,,,,,26.85138152259301,30.61539769872218,,30.08621332830347,30.086213328303465,,54.743472177740585,21.64642584677678,54.74347217774057,40.75440836238935,,28.196349284767262,,,42.10343335543029,26.396377663890682,,22.215862214277855,26.396377663890682
miin8648,,,,,,15.546991844126183,15.546991844126183,,,,,,17.446324545158582,17.446324545158582,,,,,,,,,,,,,,,,,,20.729322458834908,,,25.82627774585808,,,,,,,19.591188090654466,,,,25.826277745858075,,21.73605163615035,25.826277745858075
dusrntod1,,,,,,,,,,,,,,,,,28.7342333592669,,,,,,,,,,,,,,,,,,,34.14135667199583,,,28.7342333592669,28.7342333592669,34.14135667199582,,,,,,,,28.734233359266895
94dutls,,,,,,,,,,,,,,,,,18.03013145699715,,,,,,,,,,,,,,,,,,,21.422988434030618,,,18.03013145699715,18.03013145699715,21.422988434030614,,,,,,,,18.030131456997147
kmg1904,,,,,,,,,,,,,,,,,27.450313680214972,,,,,,,,,,,,,,,,,32.25242023311291,32.2524202331129,32.61583277328463,,,27.450313680214972,27.450313680214972,32.61583277328462,27.14445645153772,,,,,,27.14445645153772,29.851366956663934
kim385719,,,,,22.33512509788088,19.31052472732683,19.31052472732683,,,,,,23.29728360595432,23.29728360595432,21.11643469135371,,33.60603845748167,,,,,,,,,,,,,,34.355983838198355,28.86594079644404,,28.263722250118292,28.86594079644404,32.58143786984367,34.158263279951015,21.22383959339291,,,29.470230330286796,27.146759455584103,,32.62388115050151,34.158263279951015,42.40918218534674,32.86676391282045,32.74532253166099,
qkrthdus7548,32.33884420043803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.73565711459985,23.735657114599846,,21.62832379693558,,,,,21.407436810515634,,21.62832379693558,21.62832379693558,25.30459872710503,,21.407436810515634,
tkks2,,,,,26.3574513801149,25.31852459387008,25.31852459387008,,,,,32.80720747672629,27.272025645881712,27.272025645881712,18.657450068738274,46.14144759437808,30.34730777596946,,,,,,,,,,,,33.69694891117779,,30.35526888855084,42.14942633414949,,42.14942633414949,37.92318762266364,,,19.509705689284253,,30.34730777596946,,,,41.120446454074674,38.589210565237195,42.14942633414949,,41.120446454074674,46.141447594378086
honeypigmom_,,,,,31.53658131240878,25.968940131812737,25.7433194078107,,,,,38.99921722335248,25.662921285248864,32.67286789673899,,51.044757128244946,32.53194219418124,,,,,,,,,,,27.401091340450293,,41.095853922535895,28.789492878519155,33.71316530687379,,39.33219729100146,36.335081737189796,28.955975783558078,,22.972251306140723,24.159555400314147,32.53194219418124,28.705829302835884,,37.52048956856025,32.483655347013716,40.54262018028224,,,40.43160419873303,51.04475712824496
moon9566,,,,,,21.234661028428956,21.234661028428956,,,,,32.16893458815946,,,,,,,,,,,,,,,,,,,,,,,,,,19.872762509287792,,,,23.338246661998046,,,,,,,
dbsel88,,,,,,24.508653589942394,25.496383845437087,,,,,,,28.611206061929646,,,34.1133001976863,,,,,,,,,,,,,,,29.989177251420813,,40.73685866607373,40.73685866607372,28.710620317530065,28.710620317530065,,,,,28.501167853046468,,,28.710620317530065,35.373498588023196,,29.771235306407007,35.373498588023196
sjs2018,,,,,21.329116449908792,,,,,,,,,,,,,,,,,,,,,,,,,25.342766696088685,,,,21.329116449908792,,,,,,,,,,,,,25.342766696088677,25.342766696088685,21.329116449908792
d10231,,,,,23.816620228209462,30.114802341584717,30.114802341584717,,,,,,33.793843885181396,33.793843885181396,,,33.85992657927098,,,,,,,,,,,,,28.298361601164206,,26.750998285414394,,,26.750998285414394,28.497374641660386,28.497374641660386,,,,,33.55248258602107,,,28.497374641660386,33.1652540802971,28.2983616011642,30.80474144401248,30.049042796267887
fkslghdud,,,,,33.32929703168213,28.86162284674403,28.86162284674403,,,,,,32.38756694109277,32.38756694109277,,,34.372592777841405,,,,,,,,,,,,,34.52413269092794,,38.4821637956587,,,32.27420005965163,32.1658430931893,,44.67807906521568,,36.05252496113846,34.76414685650927,32.433285935244115,,39.840068735752254,,37.29766334985869,39.604450175358345,33.84232944456388,
chomil21,,,,,,,,,,,,,,,,,22.332286568709574,,,,,,,,,,,,,22.328788179156305,,,30.777518841539766,25.903141960888554,24.702142114615164,26.534710410070538,,,22.332286568709574,22.332286568709574,26.53471041007053,19.77915853302229,,,,,,19.77915853302229,23.912190265979962
su5819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.32297505708486,,,,,,,19.629208480527,,,,23.322975057084857,,19.629208480527,23.322975057084857
dbsk2233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tori8888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.07019327292489,,,24.90756370051809,20.962838549662532,20.962838549662532,,,,,,,,,,,20.962838549662532,,,20.962838549662532
hhyang0803,,,,,25.398202002724418,,,,,,,,,,,,,,,,,,,,,,,,,30.177560770827412,,,,25.398202002724414,,,,,,,,,,,,,30.177560770827405,30.177560770827412,25.398202002724414
chaos_cube,,,,,31.818116700880203,,,,,,31.818116700880203,,,,,43.56875063600987,,,,,,,,,,,,,31.818116700880196,,,,,,31.818116700880196,,,,,,,,,,,,,,43.568750636009874
be_creative4,,,,,,28.973873765467513,28.973873765467513,,,,,,32.51353124197983,32.51353124197983,,,42.898262845083984,,,,,,,,,,,,,,,38.63183168729001,,,32.67104455684529,36.10426812092334,36.10426812092334,,,,,30.005156281127675,,,36.10426812092334,32.67104455684528,,27.496781320275527,32.67104455684528
yang8401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gwok_choi,,28.976471279722382,27.36597309601632,,,28.027478038777986,28.02747803877797,27.36597309601632,27.36597309601632,28.9764712797224,,,25.805775489059165,25.805775489059165,21.862688672416766,,33.62249628613912,,,,,,,,,,,,,,35.57012297140588,,30.47162828361501,28.569034328520857,26.046912146342095,39.94947850375562,34.41982604960621,21.973889259518522,33.62249628613912,33.62249628613912,39.949478503755614,26.048102482425243,,34.41982604960621,34.41982604960621,,,26.048102482425243,
alalalal7,,33.655275345145114,33.655275345145135,,,,,33.655275345145135,33.655275345145135,33.655275345145135,,,,,,,28.42239767416786,,,,,,,,,,,,,,,,,,,33.77084066709992,,,28.42239767416786,28.42239767416786,33.77084066709991,,,,,,,,28.422397674167858
seokyj78,17.36149493946924,,,,20.273349799850713,,,,,,,,,,,26.32099792964996,26.553024867756463,,,,,,,,,,36.04151075529016,36.041510755290155,36.041510755290155,,,,,29.332774448243487,29.332774448243487,28.118451582006898,,,26.553024867756463,26.553024867756463,31.549694797689124,24.687208366324665,26.32099792964996,,,,,,27.942899657999973
give1636,,,,,31.782155096675748,,,,,,,,,,,,25.93584649227309,,,,,,,,,,,,,31.290189078191236,,,34.2079754559867,30.2862282587173,28.790301420758855,30.81637761521329,,,25.93584649227309,,30.816377615213284,,,,,,37.762827335372506,37.76282733537251,28.836101003235893
lovebookn,,,,,26.014463666772098,20.504061049052115,20.504061049052115,,,,23.353459549444683,,23.00898509126436,23.00898509126436,,31.978041477538227,19.634495011189237,,,,,,,,,,,23.35345954944468,23.35345954944468,34.071532764159514,,27.338748065402815,,,22.945182951732665,23.329256391500163,20.366535716089608,,19.634495011189237,19.634495011189237,34.071532764159514,20.89558995058036,31.97804147753822,20.366535716089608,20.366535716089608,,,19.838892380238356,
dewcam,,,,,32.82354934183367,31.10567868462937,31.10567868462937,,,,,,31.957982967217813,31.957982967217813,24.57747570491497,,46.421730517792554,43.30236843994923,,43.30236843994923,,43.30236843994922,43.30236843994923,,43.30236843994923,,,,,,39.98702292520578,40.36513627894636,,33.63303938936879,36.99908783415757,,,24.702484562188495,,,,30.772877905995045,,37.1272486795612,46.14224178753118,33.677220839544866,38.94251641915088,31.782063802823927,
innerdark,,,,,18.107952779063943,28.993539463647902,28.993539463647902,,,,,43.92305924905618,20.064017512352006,20.064017512352006,,30.84258643054029,,,,,,,,,,,,22.52424042641287,22.52424042641287,,27.655807922431144,,34.217066135040874,,28.797952367258915,,37.607676910454124,22.109371140106045,,,,31.716659673812263,30.842586430540283,37.607676910454124,37.607676910454124,29.65312184763536,,31.642115077237236,
timeloader,,,,,17.252487393332334,,,,,,,,25.282111844061216,25.282111844061216,21.41904010837702,,29.98613988877708,,,,,,,,,,,,,,34.84831632559789,,,28.7544271786643,28.754427178664297,35.62884328107298,,21.527984157798194,29.98613988877708,29.98613988877708,35.628843281072974,24.200456607557726,,,,,,24.200456607557726,29.370283533720688
o3okiki,,,,,23.034019065802127,,,,,,,,23.57136778797121,23.57136778797121,19.969695378847756,,,,,,,,,,,,,,,,32.4902637077441,,,29.982960741160745,,,25.959030261146587,20.071267600071067,,,35.6250658908317,25.959030261146587,,25.959030261146587,25.959030261146587,,,25.959030261146587,
0728wlsrud,,,,,21.331630739995486,21.765364282255597,21.765364282255597,,,,,31.86963981307629,20.529186900051837,20.529186900051837,,35.52267052011132,31.721622367448816,,,,,,,,,,,25.942090595584975,25.942090595584975,,21.80147716875901,29.99150870248685,,24.37993951203195,24.379939512031946,30.453190952121027,,16.578002582976445,,27.259462098447077,,24.649185883371512,35.52267052011131,31.066376758693792,31.302878338128874,26.031073305771933,,24.9610674419262,
hanwontae,,,,,22.64033806866551,26.897435661393942,26.897435661393942,,,,,40.74761764372867,28.217556063752834,28.217556063752834,,35.63625996301974,,,,,,,,,,,,26.025044595818823,26.025044595818823,,38.89446916895661,,30.65247274543754,29.621611664525727,30.000465327524562,25.645615251396066,,24.599948634219437,,30.47153151515394,,27.137774984313868,35.63625996301973,,,29.843443264981435,,26.205712587467872,30.000465327524562
sungjish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
