,weekly view,2021 post num,5years post num,보석십자수,미니어처,펀치니들,3d펜,3d프린터,가죽공예,가방만들기,양모펠트,프랑스자수,스크래치북,LED조명,무드등,칼림바,오르골,발난로,우산,캡슐세제,전자저울,산소포화도측정기,소음측정기,거리측정기,온습도계,적외선온도계,높이측정기,타이머,유수분측정기,아두이노,라즈베리파이,마이크로비트,휴대용선풍기,스피커,디퓨저,기저귀,파우치,운동화,청소세제,로봇청소기,전동칫솔,수납박스,청소포,에어프라이어,거북목베개,컵홀더,공기청정기,진공청소기,자외선차단제,섬유유연제,가습기,마우스패드
girlhj,779.8,60.0,820.0,37.162565403381976,28.924608251107752,30.78176321206003,26.930628108229634,32.24929730442982,37.61819991065295,37.61819991065295,30.725443967374606,30.719075091437016,28.884799258809743,28.45928626001588,34.56563531064849,35.98875703514493,35.98875703514493,25.215765975235264,34.356918552876365,34.575462345710825,35.13974076266622,34.068085203108,36.43621757125199,34.08631494515931,34.312748572073744,34.51513709700195,,35.0283091577423,36.01177145985007,29.46334212226937,25.049823347385306,24.069811762497263,43.6227965916914,41.02550742941909,37.75121941332169,36.43734068856714,38.11993947791615,38.227385046382516,34.64320675233718,32.18847884952468,25.344021379805167,30.822083937051904,25.3603247482582,36.622092815631326,35.98850020511433,38.81099624790973,38.854895884657815,42.198172441178976,30.29451500091294,39.974602927324696,44.85513257576858,28.837407802961277
vhglglgl,1285.0,30.0,745.0,24.94448882771417,28.0555725905731,30.04474091502776,32.30432365057948,32.92275432954946,28.2320956046834,25.2940197731256,29.996236567600004,29.999618153686725,27.942992296350553,46.87203916872512,33.12969112500604,42.76952834697156,42.76952834697158,23.265252351128296,34.23049755863524,25.666688197004028,33.17312764894484,32.528165450142524,34.20959351548438,32.68229715737949,32.708446141259074,32.87365409322422,,33.229476731983915,34.11406512848597,29.910127826482427,26.444776387499168,24.38070199410786,33.08036025619351,31.028873506626425,33.28037873204993,34.48039685504375,32.72516875912077,30.564835568128533,24.986634236476196,33.08036025619351,29.503365456560246,20.373369685022134,25.666688197004028,24.207170322936157,32.05461688140997,34.23049755863524,34.93316487216302,34.93316487216302,29.035949539037638,34.334303142684405,41.450152849694874,27.334725074249995
dbrkgus52,11.8,30.0,279.0,25.259106483175422,30.092372946462394,31.002922622448153,25.1387511404612,25.557381713137026,26.84516803827626,26.84516803827626,30.961025306874117,30.94611312805398,29.97982483341626,28.797809719853174,33.94002559991574,30.12476746374786,30.12476746374786,20.53148850021189,34.89851785815471,28.080447243212408,35.03939598201359,34.58983589429577,35.77098697188052,34.659951904528015,34.58200106116695,34.71650418643776,,35.041771522365785,35.71849364584437,30.127665409419564,26.01329363340267,24.541887092680874,33.73139726265817,28.682857754835286,35.79355738436834,46.49462865933963,39.13106097935928,39.13106097935928,29.042877533089694,30.558224799453882,23.769897055470828,25.30904256824994,28.307637012599578,30.38504443431964,30.12476746374786,32.7951711727137,32.222126114870505,32.09084429199646,39.13106097935928,34.178748002078336,29.090968849301717,39.13106097935928
love3550,3711.0,30.0,195.0,36.31264878731783,31.1268250345706,35.09517491299599,23.27149103921124,37.06548180957166,24.037551717553477,25.394881478597465,35.07491178117161,35.09517491299599,31.16619913130319,27.284919813790125,35.80855973659288,25.97373502475776,26.333321285114234,20.02893476665142,34.45860889455529,37.06548180957166,33.84072489332993,35.076725385243385,34.40968037710852,34.66586039383062,33.47905475056253,33.550335391969554,,33.8008275215027,35.77345067571541,30.263889437752375,26.224422717479136,24.91581628373178,30.105444171700256,27.20895157909943,29.81720435649114,32.90427558872823,22.34756311496692,22.347563114966917,29.755370275662944,32.64139807663433,44.040354891592806,25.911541684315562,37.06548180957166,31.392841386215377,22.634835169988467,32.50605696032293,34.2789766713002,44.04035489159281,26.89419171509532,33.31056849659161,22.634835169988467,26.89419171509532
cuteboy0519,118.8,180.0,4056.0,24.00577548866048,28.719863269858724,27.73202534788177,24.161869990187203,27.978458552890675,21.602260218372336,24.48784361168772,27.73202534788177,27.73202534788177,28.648610541440124,35.05772567225327,32.8273803477216,33.53967562177797,25.71336671809871,22.385413124641268,32.97383270469419,29.94109808190441,34.71191379007217,32.21889902848605,34.71191379007217,36.15455966599906,34.60867282997843,37.10168759156455,,37.10168759156455,29.829125226993664,29.463911587498487,21.593949806625794,23.672024476230952,32.25355825581827,26.66312402822749,27.54816756201251,34.95308253255225,22.57401732807488,27.35371497392638,26.042636160165635,32.65779949927882,36.023109786933524,41.051723548969534,29.42279103216208,27.507882547070384,26.168812586641007,27.585638212084802,31.54042083086414,38.53940304139821,24.313364727082007,34.789853781258884,32.86679738655368,40.34512252202695
ddiamosho,1957.8,60.0,397.0,26.178457337970368,30.324731495531154,31.361504510870763,25.82400972338543,16.972036577425683,25.98260900364387,25.98260900364387,31.355854000854066,31.348379963450352,30.477553316332465,27.97648356627528,35.73303424698159,27.013983031051296,27.013983031051296,21.07085916858667,33.283460632489955,29.853517935687865,35.9795882878297,35.41842653751433,36.376359082862784,35.34515024465248,36.5384216853509,36.55947033531774,,35.948186469993125,35.834158984814884,28.95423496644679,25.16375317596314,24.336523390605365,30.473103549773032,34.28183344555451,34.64347867152515,34.078789202512176,21.413342071787635,21.413342071787632,35.47126491987772,30.710449008034136,21.178032259023684,29.853517935687865,29.853517935687865,35.47126491987771,24.665738837276177,31.792801178922055,31.771690210734395,31.91491721403676,28.551409743930975,31.797915122935684,22.420192259034703,27.710611267907584
rizotto1,24.6,30.0,1500.0,19.775266925246942,24.543342570360455,19.775266925246942,25.814552192871002,25.806589430201004,21.51972974077905,21.519729740779038,19.775266925246942,19.775266925246942,24.341645623691317,28.573822537230917,34.62162460310738,26.04090518049612,26.547298449641403,19.784502100863374,35.479290435418754,23.867802330083038,35.863037851336266,35.15863080525407,36.48498486918857,35.56046829054938,36.05732477895824,36.11397086314086,,35.6227776454599,35.698970171885875,30.13479086332766,25.955669983322398,24.672704592405697,19.843152100425918,28.78024661022474,32.03116588977126,34.993273727889594,28.151589875349625,28.849570799724493,30.652008898291925,19.843152100425918,25.96397816347102,27.260394387209978,23.867802330083038,32.24551097782574,19.843152100425918,32.76253677105163,24.101163550243765,24.101163550243765,29.404733570790707,32.60657177433839,26.889612882331317,28.79297360518082
xuxis2,412.8,60.0,1548.0,18.860534110584688,29.54139545173614,29.638611113935948,26.260773410503557,22.738613255145566,20.95219895748407,22.18821195945055,29.60986968600423,29.626738076296395,29.59803499410223,28.036270682760684,30.5303949472344,24.971829987006394,25.041811770461006,19.83601527434188,25.48504131529173,31.650449001144544,35.63221879875131,34.678172738956846,36.4488531304595,34.970486525562,35.370072821076725,35.505404692490096,,35.625000489814,35.710511370560795,29.510826065267224,18.611642676448536,22.876408950495748,34.5293095121397,31.566192039151893,23.56222051577768,36.00119067802064,28.35760829989283,29.30607948138236,37.60633717511018,31.73741495383088,19.50041074557476,31.650449001144544,31.650449001144544,33.693859419400624,22.737705000368017,25.485041315291724,32.894329403172904,32.72056209588918,25.317401539205445,33.87630305353224,27.91853900072406,27.34420604633037
hbj0128,362.0,30.0,873.0,25.027015722177822,30.005799750612134,31.1058541412036,18.618852941237492,22.696627753477603,16.739284772400474,16.739284772400474,31.05595076045991,31.058414224647084,29.976710464257252,27.656140642906166,22.73657043836637,18.459680549619847,18.459680549619847,19.895065818529083,32.46003064871226,26.253468387711266,34.3782227015881,33.76545652602121,35.40132332585747,33.88035387334492,33.57161899666954,33.74605671070293,,34.37602129286772,35.35205015453359,33.00287135558737,22.30940993022496,24.50342271967442,29.36477128955703,24.997008390847245,31.736483596782815,35.82084176161703,30.280827995185266,31.736483596782815,23.174282944207334,27.627881902656036,15.442215216441316,19.50406541983516,27.74050671833628,23.17428294420733,26.350304999888028,25.138718098109344,27.627881902656036,27.627881902656036,30.44738760597107,25.048384057465817,28.039140793405654,45.191042759740775
hongtaigne,272.0,30.0,714.0,61.9952203679303,34.62751336822473,61.9952203679303,24.989568867434592,25.26448614045759,21.747013904895546,44.605551950400184,61.9952203679303,61.9952203679303,34.58681327798012,27.34563563423854,35.07861885440748,24.4037860363468,24.4037860363468,19.70312618178188,34.172805000198665,27.13970743279133,34.57080959537056,34.39449022850344,35.34172372020439,34.10827782506997,33.93771442144287,34.161367985984,,34.66188475483911,35.68485381193634,28.3283377605177,25.973436136792678,24.73237761222016,40.81343857477697,27.74894794756222,41.09396170010877,36.50545723595963,37.721794368283426,41.09396170010877,27.871733747514586,30.199617934385188,23.357689932284657,24.337552976780596,27.255673418785584,29.757877681458844,24.4037860363468,32.858435208871924,31.961837558136153,31.644001239578326,41.09396170010877,40.81343857477696,40.81343857477697,37.721794368283426
syol07,261.4,30.0,1294.0,27.474241699003667,29.136089066258364,33.0819324350148,25.62633045853129,19.352682867780523,34.59268218238599,34.59268218238599,33.00911703016002,33.0819324350148,28.92664453003322,26.063822942019126,35.56713441554934,38.81877383691078,38.81877383691078,18.712388966786488,32.50425932484235,33.754130452975325,28.96784638945534,28.96784638945534,28.96784638945534,28.96784638945534,29.854867168925864,29.594114563320467,,28.96784638945533,28.96784638945534,28.46047584886138,25.027525326884987,24.024947787066587,28.09728415722922,28.498506466739318,46.12357624318132,33.268222005594886,19.35268286778052,28.06076262878367,28.408333933328503,30.804244288969663,22.14962031776926,24.173176290210403,25.35995923649719,29.29511732616939,36.009464240760806,31.145345564745607,33.200154644610826,30.804244288969663,33.75413045297533,22.994413669847603,22.994413669847606,26.684189498388747
tncjq5,1185.6,30.0,224.0,38.33053043554183,30.665424543496332,34.83964562144873,26.024118198815597,17.61222170034006,25.34484591947727,27.14450254368978,34.75767790694266,34.83726528422637,30.55924420567167,27.172784782340596,36.51859325927918,26.34910877092549,26.777190992583726,19.805663659466862,33.35175635461455,26.537459439891894,34.23508728299731,33.94893167639173,34.9410671653277,33.40693532603485,33.91536747345785,34.01809526050789,,34.24780816696727,35.2580635814764,27.552784547383403,25.480579997406682,24.403859336908493,20.926437651542624,27.75810708543044,30.85067936763688,34.92129644638649,17.61222170034006,29.52889617310808,27.441944326137538,30.632721131612545,23.649960732053394,23.783823293694695,26.331585765268855,29.516998778338014,27.01040574023651,32.583692241483384,32.785455657235886,31.92556740528122,29.413558527084987,20.92643765154262,20.926437651542624,17.61222170034006
sesirlis,1389.2,60.0,972.0,34.42463397984489,30.972302937097826,35.25771042620817,24.773337196772168,24.765018973251134,24.197056774191424,25.726140243622627,35.21800715851316,35.24904891866427,30.84198545739967,26.952014595931068,34.578764276145115,25.820601271405717,26.241924391115997,20.436637437297733,34.27593159904313,27.81545082400686,33.41650238607559,33.98620224156031,33.96653128475725,33.92285348041293,33.140141572457225,33.314411600086004,,33.56170313075243,34.49744031858187,29.280519615080582,25.738177605180674,24.439174708258438,28.999770021772676,28.38087404750582,30.84565993146584,36.615571554603136,18.684121337912508,18.684121337912504,28.371719903020573,28.753506561973953,25.736177035277002,24.390612348765625,27.269222961979512,29.445567008014567,15.725031310100297,32.751534708773285,30.48624175883626,30.737465431605568,18.684121337912504,32.24566601854787,15.725031310100297,18.684121337912504
xingyuner72,1813.6,90.0,1087.0,34.85335246224801,28.862248388229915,28.37519000879836,27.38852957476156,37.11212839171365,23.994523500386897,24.72536277871316,28.334053999771665,28.368237130045607,28.832690847891428,28.99575777203472,34.529733089375796,26.374602871743033,26.702712128462505,20.270955850291177,33.57986302827203,27.22460949458814,35.38863968520585,34.50932698689403,36.39055238659355,34.47612000366176,34.73321452566257,34.81409132877539,,35.295477579966295,35.954868992183876,28.93616479952464,25.1417440267327,24.06970280941376,44.09577929002818,28.610832292671965,31.578223966119587,35.57624824074461,37.11212839171364,29.997913126646818,28.78290857363724,31.033719352348644,22.190116269467065,25.06836884477415,27.05120697269797,44.09577929002819,26.94028971555442,32.235626196987084,32.85885571847288,32.3587706610232,30.19285772900067,33.36455744409285,44.09577929002819,37.11212839171364
whrnjs4225,140.8,30.0,643.0,24.98597209004507,30.362044605594612,30.838217934727624,25.42439244222754,26.070488726561344,30.356434636591995,30.356434636591995,30.797834484287115,30.778979103072682,30.30584994391004,28.720715183598173,34.3762160219971,34.06499572481403,34.06499572481403,21.154403279939473,35.4399361415187,27.54904202086251,35.07604088936519,34.84092550658727,36.021192529912405,35.0328516121203,34.15415004513656,34.2289805902213,,35.00182427724305,36.47154201563472,29.871878919129408,26.08717298063518,24.834992073402965,31.93969359471942,29.50898065030356,40.47524618212265,35.10323292798727,29.923788968773355,30.883091912282453,28.610306771595564,30.954105628973082,24.2801920958039,24.67999359586195,27.295863784330553,30.072023761076135,34.06499572481403,33.25988906216298,32.738540401166276,32.52757324453912,30.548170350939937,33.309464613808814,29.820846329645672,29.26963334065191
nam59887,88.6,30.0,200.0,13.992380007844273,29.189909641391367,29.64920223035717,26.53664039580394,26.20144145918337,14.951290557046349,14.951290557046349,29.612570339166755,29.642878371200407,29.161594726411764,29.12543610593082,22.650094922366392,26.421297923137267,26.670000617840394,19.955714856921283,34.46764257446285,27.104962134854457,34.821404453119584,34.37139425715644,35.908180131167256,34.65054305016469,34.14256161945026,34.22819812695705,,34.773439099141264,35.862397254004854,29.89606481717253,25.024405195035044,23.695038210295234,24.312605751155363,28.414673421780588,31.77270770725032,35.80484407223448,16.29637519668324,18.757071532972333,13.715443481358635,24.312605751155363,24.19681455258659,23.559055892964054,26.925032420594665,29.049729963529533,18.079470913413875,16.296375196683243,24.312605751155363,24.312605751155363,18.757071532972333,34.139601587648265,29.56474738396194,29.569256851994822
1127ye,56.2,30.0,347.0,39.57531648567053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crt4658,864.0,60.0,589.0,25.890016488619334,30.550974374727367,32.0012999210816,29.18295178004714,28.664065320950996,33.21337179696858,24.339523098951098,31.946187157394384,31.957463960542327,30.483960608156902,36.46858981424296,35.00294889819159,27.97466044293576,39.14522615770339,19.736390499227323,49.93667320416003,37.5952742575513,34.638383656672254,34.51590584091565,35.07987600841192,34.4668703520485,34.25944380927646,34.464446115598044,,34.52276947952314,35.27995674589902,30.101845588272223,36.468589814242954,36.468589814242954,30.506244893671518,36.50361371140053,37.2759215010971,35.85047669636869,28.953101136943218,42.427688085988706,37.976603044584266,31.641138168601337,21.851955641281684,26.529097824064905,52.65058221091816,31.5341797832274,36.99408971442433,49.936673204160016,31.40047340827619,37.59527425755131,34.02402048311547,36.16065522097504,33.16362136614015,37.783087377175725
annau__u,625.6,120.0,1252.0,25.336458993287444,29.775700383395556,30.993289318810614,25.625112299573793,24.560069758553126,22.587127636669443,22.587127636669443,30.967562798145472,30.993289318810614,29.822316160804622,28.668467916370698,34.38468322838071,25.346534123328606,25.346534123328606,20.202176977421903,34.91524516350954,27.017208177965628,26.73301226792698,26.733012267926988,35.862148779536895,26.733012267926988,26.733012267926988,26.733012267926988,,26.733012267926988,36.37484312257409,29.86559212884712,25.793579539090615,24.320216586205987,34.72389358516146,29.01120414955953,30.11617018222592,34.83296932226278,24.560069758553123,19.858736316642332,19.216435082500954,29.74125549035167,24.008214876480015,23.572340153280365,26.959945132930386,29.328563288579485,27.442075715498095,32.398687292593515,40.26607589820238,29.74125549035167,19.858736316642332,29.18171127212053,22.947664198541915,28.445487052982404
fjtn78,83.4,30.0,339.0,32.232615365559724,30.787220302146135,32.0730077881487,29.236272985911672,29.01010368458838,28.004623775054867,34.44154586094941,32.00706753935483,32.03615253498755,30.73752213559965,27.366264282409052,52.17638437612239,26.21937446526246,32.67346645781924,18.885916039245267,34.74708147011495,27.18533519656525,34.10918299997209,33.7766632019612,34.67284952776716,33.93639383322464,34.04415648095611,34.28347406625264,,34.13012224435868,34.30673296852733,29.37385264132747,25.47810325211344,24.875728150203276,34.46913946175252,23.704279587045328,32.476715311579824,35.930671895029334,33.23235732703431,35.74929325345344,28.312345825010702,30.339788120257627,23.25478100574295,24.95240883884411,27.355019479551515,29.94057306020415,30.07000328018394,32.62746084446676,32.083263011811766,31.20360972931453,35.74929325345344,34.46913946175251,31.560707191781177,33.50289673049841
kyakya_4001,8011.0,120.0,1573.0,25.725798445805314,29.696835265318743,31.26765826376557,26.290740880209864,22.060022805991448,21.409261236219102,24.03385743892008,31.181634832518082,31.208412291315362,29.54005894093558,25.305996949205444,33.67959630318921,27.591021008647648,26.55502789962489,44.92346081902019,34.651663423091854,25.343376136876905,28.47766833088945,28.477668330889458,34.60232912489921,28.477668330889458,28.477668330889458,28.477668330889458,,28.477668330889458,35.011196985513166,28.77938328650584,25.30599694920544,25.30599694920544,32.70435243882026,25.57086651909046,32.26360611016211,36.03318176128919,36.686553118604515,36.686553118604515,30.067770308210154,37.388554574127866,23.476530214005603,25.30579955944208,25.30579955944208,30.067770308210147,30.459348999607332,34.65166342309185,37.388554574127866,37.388554574127866,31.322201951369802,33.75569078053535,43.59012051680343,28.532713586375586
o_ogns07,1207.4,60.0,727.0,25.48060003348876,30.315441642041197,31.574542520631045,25.134633184882315,15.947033079731167,22.15287931555696,22.15287931555696,31.54758079901328,31.549395092198182,30.227320034229948,26.694389534905973,34.726967045084514,24.859234894045166,24.859234894045166,19.06165786806248,33.48752615660317,27.3693956340147,34.77043573725117,34.15805743427656,35.23728270244074,34.23268717732243,35.25718429690701,35.26526358365985,,34.68072696798952,34.63743750202525,28.36277959556579,25.392636078101113,24.227541474578462,18.947898745996284,29.12800329645614,37.073373466978275,34.41679019614198,23.175696664327315,30.124535065652793,28.760354745320655,29.6386532218633,21.36950671853055,25.008781318045227,26.72059606315952,29.716511586487147,24.192221661117838,31.885176904372504,31.093402505259025,30.923452755692008,31.256709619695386,18.94789874599628,22.221776278434877,27.42929048470433
83younsuk,70.8,30.0,257.0,25.163058779253674,30.801784883577795,31.447660972957113,25.510014166617886,26.063558494788147,24.9886467971779,27.691865885597807,31.402847463618862,31.434059050611996,30.75424609780138,28.422383100053818,33.72421543495709,31.074904029339468,32.41783605452818,22.018669032946555,34.770230032084655,28.399038569556964,28.79309181087789,28.79309181087789,28.79309181087789,28.79309181087789,31.658116639803044,31.713859522090804,,28.793091810877883,28.79309181087789,30.037763631273975,25.95605613653763,24.774450259941688,30.549086662920203,27.815832042821473,28.413920328666435,37.00302605718537,29.444486820344146,33.670557185775586,29.181583336774853,29.84629986353019,26.479370795445387,25.529238316530563,28.580897678311004,30.384771634229384,27.96866894372677,32.52741261625889,31.87145486722215,31.357749111391414,33.67055718577558,32.965666646470105,28.337996547928594,33.67055718577558
skyfox1011,3807.0,60.0,1291.0,21.031635262646482,26.324932767807166,21.031635262646482,26.094329030018613,25.832527434183934,20.47691959573427,17.99894269215867,21.031635262646482,21.031635262646482,26.10836477118476,29.555227466524954,33.63020280813243,22.66590625163549,29.17057019538896,25.94056568452211,35.07740660569098,40.02217707971834,37.91472751213675,37.91472751213675,37.91472751213675,37.91472751213675,35.36607174916318,35.572338162112025,,37.91472751213674,37.91472751213675,29.893593552594737,25.653782794328574,24.227297142263936,32.504588260715465,42.20474092513727,17.4812767443706,66.64593411136049,26.68105316110256,17.442236801811116,36.536273558302064,31.796475724321567,26.07250765090568,25.83089436804725,29.155384079894255,36.37885252401815,25.820867650323095,38.5236754424391,40.053630366156455,42.69239382923166,48.486492201795215,49.00825240232585,54.07982616716848,29.70530191243171
gkffhzz,61.2,30.0,116.0,26.56139139501959,28.974697801309016,30.769991445355313,26.14721445389559,27.374978676001422,24.289730040418792,25.42835480100306,30.708455508457163,30.691467653645372,28.883696715092114,28.514230943422312,34.556052880125364,26.197440887846575,26.46813107905803,20.629262375313402,34.206543545859134,26.89245611911501,35.17883176895686,34.563961987375905,36.13931125515508,34.6101450143163,34.44487566918446,34.659192413240255,,35.09672073304616,36.2317861187596,29.45741550500914,25.7641046472372,24.260671538245887,33.57360571459406,28.333970125448616,17.601948680389604,34.71972548277776,17.601948680389604,17.601948680389604,27.381075097596103,31.26647308379362,24.314862969635115,23.924653947337298,27.00374258136105,30.03546687296613,27.07402562608949,33.075441391361274,33.349225785119366,33.25874496404376,17.601948680389604,36.05495431463235,20.91423148498715,17.601948680389604
soulmate1983,767.6,30.0,991.0,18.469110733909034,28.88917196498055,29.37397786274465,26.29545979429412,29.83162795627234,19.73481571813603,19.73481571813603,29.33819039490921,29.325644906849515,28.773253533559537,30.114748627246374,29.896780320447068,26.512588529668346,26.840088021623533,21.71884822484395,35.25984319171548,27.715135599813664,34.98879080794869,34.53499397876753,35.9577029442795,34.67684141371565,34.15068986336042,34.310994368259756,,34.89796939872318,36.04344190855365,29.97681460031263,26.059612482096163,24.844899585823633,35.4452557486768,28.178709507301004,28.499820949961318,36.638132904098256,29.165724453116827,28.499820949961318,28.420671820968437,31.402401363131762,24.8512495388723,24.716395013910976,28.345815578127915,30.67928135947206,21.689821016794937,33.075109683828856,33.18210225368074,32.85183778789057,28.499820949961318,35.281948797270815,35.44525574867681,29.165724453116827
sj1229,1340.6,30.0,192.0,26.340602922540402,29.243036414686415,31.297761215613086,27.004607013593137,23.922628083786073,23.78439285144231,24.646704034289293,31.268930651284077,31.241789468136027,29.152952326115223,28.11109884164257,34.34798820847306,25.867281831093507,26.431916210389257,19.84290388953433,33.864588194028364,19.29277062995372,34.708657465373754,34.15519577187311,35.33457794483638,34.17550780647415,35.08491419987637,35.175807944626015,,34.86951434509726,34.80696528837715,27.770877502969565,25.645379287743605,24.664042788378076,30.73538711961127,28.039207235384776,32.18365861474762,36.4014952186726,23.82181488467487,23.821814884674865,22.923227323753473,29.669374414205066,22.13551906163914,19.29277062995372,19.29277062995372,22.92322732375347,20.04904475571008,32.8965485303343,30.60589375708152,30.602384842602422,29.356284100243847,32.05031668760808,20.04904475571008,21.55729275731429
ksbeen0709,784.8,120.0,892.0,42.01342774085383,34.94245761334431,62.57925695087014,26.500111856603525,25.786638954366286,32.90701039988086,44.63788926694798,62.57925695087014,62.57925695087014,34.99798232042656,27.196293897876654,34.71819249533937,48.13715682722911,48.13715682722911,22.679158036094826,47.68743616377865,35.18317977546683,32.295706119541535,33.062042699225834,32.80674239671176,32.19045576260943,32.85294440182206,32.81349395642991,,32.58551063432481,33.48999551038193,34.82597932865224,37.1166258891176,37.1166258891176,29.48223376279772,28.227516930398764,57.195465070036526,35.18462764185048,43.06635619103355,43.06635619103354,29.91168713051643,29.91168713051643,25.764341802812307,22.1676804557858,24.30656983619764,27.756104680952348,25.277293956371512,50.82403314487489,27.95482205359835,29.91168713051643,43.06635619103354,33.261961751268984,36.245739752383614,43.06635619103354
iletaittemps,71.0,30.0,498.0,20.364507347035534,29.328892114504693,30.21543286359567,25.347836953219364,24.93371109879504,22.286194099585295,22.286194099585295,30.192236938210858,30.165587160736358,29.18613794049765,28.38678226173318,32.9649440766329,25.599195654210625,25.599195654210625,20.113510262029166,35.04542621204315,26.688440627500096,34.746404242376,34.05408489268759,35.63139023663642,34.144906261777,34.35328613538615,34.46621226215432,,34.71680022493539,35.34193857041658,29.87948294842637,25.9488075731524,24.713027538342946,26.019953600174716,28.925419662148535,36.34906508370706,35.15407562116966,30.530255963753962,36.34906508370706,28.155984081250725,26.019953600174716,22.661242433415996,24.333047878183255,26.580100666909054,29.406631404113995,27.29668471429457,32.91883240758432,26.019953600174716,26.019953600174716,38.166708039346545,33.51748137791508,33.651845860922,29.056342612985755
tsslove,2358.6,60.0,957.0,25.203710857389893,29.49426959109742,29.494269591097442,26.40007751772481,30.55597234427284,30.492939062376372,30.492939062376372,29.494269591097442,29.494269591097442,29.494269591097442,27.56659177140659,46.19453829684662,26.01750477145112,26.32208630557046,19.687988496984893,29.93244306389254,27.103238083120072,38.95947952110165,38.95947952110165,38.95947952110165,38.95947952110165,36.1193507736989,36.303657243823345,,38.95947952110164,38.95947952110165,28.626972970801077,21.85956568977731,22.23175980530368,38.89031848035339,28.5114526596824,35.99001170474969,36.07455007748535,29.733437427073795,35.99001170474969,28.568244903703388,38.89031848035339,22.992676667529206,24.65522910753719,27.099205198697376,29.98108111486235,33.97667062127611,29.93244306389253,38.89031848035339,38.89031848035339,35.53606885513123,33.401903662922386,38.082392341343365,28.775010221109575
420dussssu,151.0,30.0,256.0,26.27329741699087,30.279378902297132,32.03403053681152,26.207897295788225,24.728064423549764,24.414460351301464,25.51176903654238,31.998166892212975,31.92822479332663,30.272812405949246,28.28688306504121,34.968408241972575,26.754864779642716,27.20551966767608,19.50170214804783,33.483665830167816,22.262604156841114,35.24955087528755,34.83719980567535,35.678457548685095,34.492094673255195,36.18322578205453,36.1215185831255,,35.32039357365445,35.27954816168343,28.752219620490745,25.948242556156526,24.967565144294817,31.267601608151175,28.294569123941837,32.055915214697194,34.192790734910666,28.92945700056575,29.115619546667936,26.451915367390246,30.926888209042207,21.96153689322698,22.262604156841114,22.262604156841114,26.45191536739024,26.129236703248647,33.193180396501525,31.312049074634505,31.715651156351093,29.637878538921306,32.96486097724533,28.335502043428143,22.26260415684111
sji_eun,419.2,30.0,156.0,24.132458808761008,28.870574503737934,30.69477560793324,25.091730532001797,27.649251171158962,16.149993158607778,25.20231184533916,30.69410521812635,30.69477560793324,28.934951733961114,27.30975124746423,34.07660718689013,24.46604034898096,24.46604034898097,25.889409723023643,33.369099334482584,26.98195944532302,33.642684458845146,33.479385708328564,34.409478543985266,33.668344288361126,33.846034789098034,34.02462894417042,,33.483357426707336,34.302957335584345,28.068712477267894,25.693971826982786,24.388699294153593,31.51171571214801,17.74987241004501,20.591241277224913,35.823414287945894,29.576978367324248,29.929606036379976,28.28173335917546,30.155542522923408,32.30676925946157,24.58464710894945,26.701708270885494,29.604169713464675,17.749872410045015,32.164672851511796,32.203554622146825,31.675218758720252,29.87815253895055,33.49024331150949,28.569694579808985,28.133468333019163
ghddbdk1,13.8,30.0,143.0,25.758710467269008,31.266474220087993,32.149750061732334,25.977489766775786,15.020057315441589,24.043811237881926,24.934556639517787,32.149750061732334,32.149750061732334,31.216955055461167,28.24301826576999,34.16670346297969,25.466849129909438,25.886349452189247,19.64340913854152,32.865508699763986,15.020057315441589,34.39725177562762,33.36691521112703,35.840424863574064,32.677502808378534,35.20885620497368,35.1586023372596,,34.61740602917269,34.48564646830308,27.74174676725318,24.16059696943028,23.385733878748965,31.797513669895547,28.58928273405509,32.13430398218118,34.67011990419752,28.915340846481566,29.382942855620513,29.408578709493433,17.846487415503983,19.731005267778148,17.84648741550398,15.020057315441589,30.903464938799992,26.924770697149626,31.2393675005425,34.40384505124612,33.44016159065122,29.172606938311343,31.700661482029293,28.51597979278567,29.299308888384278
yyumun,2533.2,60.0,958.0,13.08025875630766,28.954316490144294,29.005709037858672,19.345260075050632,21.457055982272436,13.976660805186023,13.976660805186023,28.98860421200972,29.003567870147837,28.829994443849625,28.06905347330131,23.62362868072964,26.676540626097477,26.978709853835348,21.273379174809627,20.49873834019447,23.195278535772374,34.3780601149509,34.06338770397776,35.222104610590705,34.404166703343385,33.91077519564777,33.94157172698906,,34.45931641238459,35.18766450878001,29.746938349927003,25.509458650340804,15.788842578731984,23.429465363838485,27.955801191721935,24.736512521804865,36.07371320629589,22.227672975288677,22.711617488170884,29.392905182655888,32.16076216362094,27.560097661025537,25.386367542360116,29.04885785334392,30.73222541852111,16.385856426681748,20.49873834019447,33.56878121102298,27.560097661025544,22.711617488170884,23.42946536383848,20.419968331424286,21.714022801704754
